Actual Date,Ghetto Date,Price - Close - Monthly,Trading Volume - Monthly,Twitter Publication Count,Twitter Positive Sentiment Count,Twitter Negative Sentiment Count,News Publication Count,News Positive Sentiment Count,News Negative Sentiment Count,SI,SI Ratio,IV Midpoint
8/26/2022,8/31/2022,159.77,97809390,2601,45,-222,3225,4,-162,26001739,1.176227703,
9/2/2022,1/0/1900,155.91,133095950,2345,67,-212,2915,8,-132,27877361.5,1.122289207,
9/9/2022,9/15/2022,156.81,80692190,1325,38,-104,1771,5,-82,29752984,1.068350712,
9/16/2022,1/0/1900,144.294,184938860,2371,100,-321,2126,4,-154,28382922.33,0.976592342,
9/23/2022,1/0/1900,138.89,149518800,2406,88,-366,2605,8,-221,27012860.67,0.884833973,
9/30/2022,9/30/2022,134.12,165791320,2445,83,-234,2943,4,-152,25642799,0.793075604,
10/7/2022,1/0/1900,132.44,159515240,1542,32,-153,2087,13,-142,25758251.5,0.807945367,
10/14/2022,10/14/2022,122.53,154781360,1557,18,-146,4013,3,-124,25873704,0.82281513,
10/21/2022,1/0/1900,125.44,157670860,1229,29,-130,2806,11,-100,30602831,0.65467751,
10/28/2022,10/31/2022,96.38,502741110,3142,111,-725,6580,39,-1007,35331958,0.486539889,
11/4/2022,1/0/1900,88.09,418643710,1933,35,-217,2718,11,-146,38427612.5,0.534679484,
11/11/2022,11/15/2022,93.1,381693390,3083,74,-1158,7125,83,-608,41523267,0.582819079,
11/18/2022,1/0/1900,109.8,205509550,1633,12,-165,2555,11,-84,38062932,0.909689966,
11/25/2022,11/30/2022,108.322,86589430,868,9,-78,1666,4,-58,34602597,1.236560852,
12/2/2022,1/0/1900,108.38,166323700,1151,11,-226,2357,9,-249,34174642.5,1.103436304,
12/9/2022,12/15/2022,112.88,165062810,2761,43,-311,3693,5,-136,33746688,0.970311757,
12/16/2022,1/0/1900,113.14,207441610,1931,63,-214,2564,19,-126,32262189,1.00857529,
12/23/2022,1/0/1900,112.46,120058630,2339,50,-361,3511,16,-298,30777690,1.046838823,
12/30/2022,12/30/2022,115.51,82791590,916,22,-167,1310,3,-52,29293191,1.085102356,
1/6/2023,1/0/1900,122.28,120702170,1682,41,-461,2597,14,-284,0,0,
1/13/2023,1/0/1900,127.15,133785300,1898,37,-219,2861,9,-126,0,0,
1/20/2023,1/0/1900,132.14,98497570,1703,40,-108,2721,6,-97,0,0,
1/27/2023,1/0/1900,138.66,136951950,2950,69,-204,3380,23,-87,0,0,
2/3/2023,1/0/1900,146.95,336697920,5536,929,-398,6094,507,-342,0,0,
2/10/2023,1/0/1900,173.35,195883650,2339,75,-222,3200,25,-147,0,0,
