,AMZN,AAPL,META,GOOGL,MSFT,NFLX
11/27/2017,0.1994135,0.169732,0.157099,0.1526645,0.136296,0.2317985
11/28/2017,0.193727,0.1775275,0.163783,0.155711,0.140767,0.2323405
11/29/2017,0.230975,0.205125,0.2329405,0.180776,0.1654045,0.301709
11/30/2017,0.2146835,0.1894645,0.2233265,0.1744485,0.156869,0.2914355
12/1/2017,0.219448,0.195266,0.2258125,0.1820925,0.155872,0.2956965
12/4/2017,0.266966,0.223797,0.27042,0.2131645,0.2034335,0.345757
12/5/2017,0.2318115,0.204165,0.2355385,0.1996175,0.190789,0.2947675
12/6/2017,0.2157035,0.2005645,0.21248,0.1782235,0.160855,0.297158
12/7/2017,0.207507,0.193381,0.190568,0.1762905,0.1687595,0.3103725
12/8/2017,0.1952185,0.1902045,0.1904855,0.169171,0.1574215,0.2917665
12/11/2017,0.1958675,0.1811575,0.1935025,0.163397,0.160965,0.3252855
12/12/2017,0.1996835,0.180085,0.2026015,0.1753495,0.154068,0.3200315
12/13/2017,0.1937055,0.176295,0.1964675,0.164306,0.1553795,0.3169705
12/14/2017,0.186682,0.173691,0.2006365,0.158649,0.157149,0.322277
12/15/2017,0.1833665,0.171449,0.191022,0.148383,0.1479295,0.3075695
12/18/2017,0.1913355,0.176109,0.1947405,0.146065,0.1519115,0.3131045
12/19/2017,0.1913155,0.1811645,0.1964745,0.1506675,0.154605,0.325873
12/20/2017,0.1905775,0.176197,0.2026515,0.1499065,0.1531285,0.3209415
12/21/2017,0.197336,0.1790975,0.2108155,0.1584775,0.1616515,0.326501
12/22/2017,0.1931195,0.1785095,0.2093135,0.1577805,0.1586915,0.330884
12/26/2017,0.2183705,0.2139515,0.2314075,0.1737265,0.179509,0.3808075
12/27/2017,0.2223985,0.215839,0.231003,0.1786345,0.1792805,0.389382
12/28/2017,0.226918,0.2128435,0.2372695,0.1915915,0.182008,0.396952
12/29/2017,0.246145,0.2234905,0.241246,0.1915985,0.1892565,0.407745
1/2/2018,0.272499,0.2318835,0.253899,0.2093475,0.2041645,0.417097
1/3/2018,0.2666685,0.2377695,0.254858,0.208217,0.2103735,0.4106635
1/4/2018,0.2685655,0.231377,0.25318,0.2158875,0.213815,0.4087595
1/5/2018,0.2655055,0.235244,0.2510135,0.225458,0.205673,0.4056535
1/8/2018,0.282375,0.2412285,0.2619385,0.2275145,0.2180925,0.412813
1/9/2018,0.2848845,0.238908,0.2622125,0.226898,0.2203655,0.4091335
1/10/2018,0.2931765,0.2407835,0.2657315,0.224902,0.221418,0.4096225
1/11/2018,0.284824,0.230764,0.2679835,0.222569,0.2186615,0.4014725
1/12/2018,0.299533,0.235597,0.3241905,0.24219,0.2179945,0.4058755
1/16/2018,0.336011,0.2534535,0.3270995,0.241495,0.2305135,0.421426
1/17/2018,0.330998,0.2635695,0.3215055,0.2373975,0.229793,0.4122775
1/18/2018,0.323355,0.2619835,0.3152375,0.234202,0.226874,0.4128265
1/19/2018,0.3236315,0.2505325,0.300933,0.2378445,0.220975,0.40432
1/22/2018,0.32484,0.2515035,0.282731,0.25149,0.2287955,0.4208345
1/23/2018,0.338775,0.2550295,0.295272,0.2613765,0.232132,0.2953765
1/24/2018,0.362009,0.269465,0.319258,0.2658995,0.2620525,0.3254795
1/25/2018,0.3621805,0.280317,0.317078,0.2736645,0.271543,0.343934
1/26/2018,0.3700455,0.2772465,0.318503,0.2850525,0.271329,0.338454
1/29/2018,0.430296,0.32607,0.3590425,0.3117875,0.348975,0.41813
1/30/2018,0.424156,0.321688,0.3464575,0.308027,0.315537,0.3822965
1/31/2018,0.421336,0.3209005,0.333435,0.2979935,0.3193885,0.3542995
2/1/2018,0.3965995,0.297599,0.2272595,0.2890985,0.2128635,0.334291
2/2/2018,0.3260975,0.26094,0.2512265,0.2180795,0.2238175,0.35872
2/5/2018,0.413114,0.32675,0.3379025,0.2773,0.2870975,0.4081625
2/6/2018,0.3422915,0.2794925,0.285995,0.259417,0.2630345,0.402104
2/7/2018,0.3459295,0.274624,0.2935085,0.251987,0.25371,0.3782885
2/8/2018,0.414909,0.3246625,0.3644915,0.310622,0.3094095,0.432035
2/9/2018,0.394451,0.2942325,0.3420165,0.313612,0.321837,0.4354635
2/12/2018,0.3431085,0.2512395,0.3008365,0.25393,0.2437125,0.385497
2/13/2018,0.3260375,0.241048,0.294094,0.2438095,0.244039,0.371114
2/14/2018,0.288739,0.2224415,0.2549585,0.225562,0.222232,0.360921
2/15/2018,0.284849,0.2222555,0.250147,0.218924,0.211037,0.3637405
2/16/2018,0.2923705,0.2163235,0.2576745,0.218776,0.207715,0.3573985
2/20/2018,0.2984375,0.22038,0.2684545,0.228922,0.2199075,0.3682075
2/21/2018,0.292296,0.2146765,0.262009,0.2253545,0.2163345,0.372651
2/22/2018,0.299155,0.207372,0.252613,0.230378,0.2122995,0.364804
2/23/2018,0.2762695,0.188205,0.225612,0.2016835,0.187601,0.337246
2/26/2018,0.2639965,0.190044,0.227734,0.1844675,0.1872235,0.352746
2/27/2018,0.2753245,0.2109635,0.24249,0.2235835,0.2057575,0.361098
2/28/2018,0.2779485,0.2209915,0.2650185,0.2321805,0.216051,0.3609265
3/1/2018,0.297069,0.243071,0.275944,0.263886,0.2366535,0.3906735
3/2/2018,0.280183,0.2251265,0.26408,0.244007,0.2210405,0.40462
3/5/2018,0.253978,0.215578,0.247998,0.2181575,0.2188475,0.3970105
3/6/2018,0.248571,0.212177,0.2444745,0.2207295,0.2155285,0.407662
3/7/2018,0.2536915,0.210862,0.2408785,0.226918,0.217868,0.4014135
3/8/2018,0.244391,0.1998455,0.240826,0.224358,0.2085215,0.385585
3/9/2018,0.2296625,0.178379,0.2183655,0.200396,0.1889395,0.3877525
3/12/2018,0.2602905,0.190433,0.226641,0.2280495,0.2077895,0.4080325
3/13/2018,0.2820145,0.2058055,0.239305,0.2440665,0.2244145,0.415412
3/14/2018,0.2790805,0.209651,0.233792,0.236002,0.2317125,0.4122905
3/15/2018,0.273574,0.196978,0.2331985,0.239293,0.224591,0.4030085
3/16/2018,0.2671085,0.184298,0.212757,0.2325635,0.212733,0.4069325
3/19/2018,0.3030895,0.210592,0.3005445,0.278097,0.235424,0.4741925
3/20/2018,0.292856,0.206032,0.334444,0.285681,0.232334,0.463215
3/21/2018,0.3088875,0.2240765,0.311557,0.2875415,0.2347245,0.4713435
3/22/2018,0.3732865,0.2565655,0.358152,0.336914,0.2602665,0.503522
3/23/2018,0.419958,0.2910345,0.387901,0.3466625,0.2870975,0.527778
3/26/2018,0.3887115,0.255607,0.3871685,0.3292295,0.282775,0.5160245
3/27/2018,0.4344975,0.295768,0.4405565,0.3768075,0.3204305,0.600534
3/28/2018,0.4986405,0.307852,0.422347,0.3776785,0.323871,0.612684
3/29/2018,0.4377575,0.290289,0.387765,0.3377335,0.3157005,0.55122
4/2/2018,0.493667,0.3365545,0.4185,0.3771965,0.3583975,0.589139
4/3/2018,0.454841,0.310593,0.416441,0.3756225,0.346854,0.5873555
4/4/2018,0.4328625,0.289101,0.415243,0.350646,0.326431,0.5693985
4/5/2018,0.423982,0.278979,0.392637,0.3402145,0.310048,0.548151
4/6/2018,0.4446365,0.3165625,0.4195865,0.3515765,0.3327075,0.5804925
4/9/2018,0.451987,0.311571,0.4188875,0.3486655,0.3178,0.575719
4/10/2018,0.4294125,0.2879305,0.3941285,0.326932,0.3015545,0.5480565
4/11/2018,0.4242495,0.2920595,0.3770275,0.3263265,0.3038725,0.559578
4/12/2018,0.3953905,0.2748905,0.366481,0.3118285,0.2855235,0.5460755
4/13/2018,0.400498,0.2640685,0.3521405,0.2998045,0.281282,0.542901
4/16/2018,0.369485,0.2563655,0.3353065,0.2891615,0.25821,0.5077745
4/17/2018,0.351866,0.2467705,0.318325,0.284508,0.2510135,0.3505085
4/18/2018,0.3596645,0.251085,0.324475,0.286426,0.2474665,0.347928
4/19/2018,0.388966,0.277233,0.3275105,0.300402,0.2629085,0.3541295
4/20/2018,0.3891605,0.3150185,0.3396305,0.3016065,0.2794625,0.3589215
4/23/2018,0.3914495,0.2994595,0.343305,0.304914,0.273779,0.361717
4/24/2018,0.4122475,0.3097025,0.373083,0.257622,0.3006155,0.3984235
4/25/2018,0.3958635,0.303265,0.339027,0.244942,0.2987235,0.4251135
4/26/2018,0.374474,0.288716,0.2590835,0.22901,0.283074,0.3832215
4/27/2018,0.2664505,0.293294,0.2396265,0.212459,0.2064095,0.3557065
4/30/2018,0.2617835,0.287262,0.2432925,0.212721,0.221575,0.349158
5/1/2018,0.250981,0.283572,0.2383705,0.2027885,0.2160535,0.341891
5/2/2018,0.254238,0.191405,0.242154,0.1989705,0.221379,0.337395
5/3/2018,0.247127,0.1996325,0.2455885,0.205648,0.2176995,0.320307
5/4/2018,0.229876,0.194785,0.2251425,0.18841,0.200619,0.3038405
5/7/2018,0.2251085,0.204946,0.2217335,0.192658,0.2048825,0.3061235
5/8/2018,0.2290815,0.1991065,0.217134,0.1973395,0.2045145,0.3073825
5/9/2018,0.223232,0.1970035,0.216347,0.1934845,0.196654,0.304115
5/10/2018,0.218119,0.1966345,0.214063,0.191406,0.188068,0.300132
5/11/2018,0.2189765,0.1781675,0.203351,0.1843705,0.1841525,0.278295
5/14/2018,0.2193615,0.1750515,0.1982055,0.1832675,0.1822935,0.272098
5/15/2018,0.2373905,0.17925,0.2108605,0.1966305,0.195426,0.282611
5/16/2018,0.2249755,0.1754925,0.209184,0.1903595,0.1878295,0.2808295
5/17/2018,0.2268875,0.1750965,0.211502,0.1835005,0.1836225,0.277695
5/18/2018,0.2262615,0.1698385,0.214628,0.1889875,0.1804215,0.2619605
5/21/2018,0.2242105,0.1675395,0.2071165,0.1877535,0.16935,0.2691215
5/22/2018,0.216665,0.166361,0.2038755,0.1827275,0.1758195,0.265842
5/23/2018,0.2078205,0.1603285,0.19947,0.1777,0.173989,0.295159
5/24/2018,0.2094295,0.1660105,0.201433,0.178141,0.176345,0.284253
5/25/2018,0.1998455,0.1587395,0.201194,0.1757795,0.1721535,0.276525
5/29/2018,0.214899,0.1768265,0.2169265,0.200231,0.196108,0.300687
5/30/2018,0.197084,0.1748955,0.2016935,0.1792955,0.1730515,0.267923
5/31/2018,0.189246,0.1764125,0.2039625,0.196152,0.1806735,0.2689695
6/1/2018,0.178461,0.1658035,0.1921145,0.175194,0.163338,0.2547825
6/4/2018,0.1823045,0.16792,0.195727,0.185152,0.168482,0.2635185
6/5/2018,0.1955885,0.1665075,0.1928675,0.18596,0.166648,0.2677305
6/6/2018,0.208325,0.1652965,0.1998825,0.191815,0.1602735,0.273167
6/7/2018,0.2128185,0.16704,0.220037,0.191856,0.1774275,0.289098
6/8/2018,0.1965375,0.173433,0.205538,0.1888705,0.1704805,0.278259
6/11/2018,0.2059465,0.172876,0.2067635,0.196586,0.181043,0.2910945
6/12/2018,0.204089,0.168885,0.207739,0.190402,0.176519,0.2941955
6/13/2018,0.207569,0.171938,0.2106185,0.197664,0.1873335,0.3530705
6/14/2018,0.208889,0.1683005,0.217186,0.1974525,0.1834275,0.3694045
6/15/2018,0.2103355,0.1737005,0.2113005,0.191453,0.1878765,0.3820235
6/18/2018,0.226586,0.174025,0.228485,0.2137355,0.2065705,0.422043
6/19/2018,0.2352025,0.1870745,0.2411015,0.220985,0.215623,0.471844
6/20/2018,0.24816,0.182782,0.2460395,0.2323975,0.215539,0.4986855
6/21/2018,0.2833425,0.2051235,0.2745675,0.249707,0.23078,0.5223645
6/22/2018,0.282835,0.197288,0.2665115,0.243195,0.224414,0.50756
6/25/2018,0.3373005,0.225847,0.3175025,0.292249,0.2588925,0.5649215
6/26/2018,0.3293685,0.2182075,0.3000595,0.287367,0.255451,0.5593355
6/27/2018,0.3573275,0.237556,0.320043,0.305243,0.2670775,0.623783
6/28/2018,0.3457895,0.2333455,0.31723,0.2858405,0.2575455,0.5657365
6/29/2018,0.339264,0.2335895,0.313269,0.2850645,0.2534925,0.5545525
7/2/2018,0.3459395,0.239277,0.3070825,0.292237,0.242117,0.5468965
7/3/2018,0.3534675,0.2596005,0.3380575,0.3133315,0.253756,0.5595215
7/5/2018,0.3559355,0.252706,0.3233605,0.2984185,0.246039,0.5331445
7/6/2018,0.3367795,0.2396745,0.3205215,0.286347,0.232701,0.5213665
7/9/2018,0.3309515,0.2395815,0.319952,0.278952,0.2239565,0.5098555
7/10/2018,0.3278135,0.2327155,0.312314,0.2795955,0.2210595,0.51741
7/11/2018,0.3274955,0.242674,0.317497,0.286327,0.2272335,0.5071575
7/12/2018,0.3162815,0.2327165,0.3024585,0.2647875,0.217976,0.503477
7/13/2018,0.305764,0.2269265,0.302252,0.266053,0.2153325,0.495454
7/16/2018,0.31563,0.2285695,0.3046345,0.270659,0.222342,0.480607
7/17/2018,0.3009725,0.225657,0.3015665,0.2748395,0.226424,0.3583725
7/18/2018,0.3077405,0.2305255,0.303459,0.266548,0.2379625,0.344697
7/19/2018,0.317272,0.235234,0.305808,0.27179,0.241687,0.3470635
7/20/2018,0.3112915,0.225256,0.30014,0.2586975,0.1693605,0.330351
7/23/2018,0.318293,0.2242845,0.3091705,0.258451,0.1655025,0.322968
7/24/2018,0.3124855,0.2189275,0.3132645,0.1771045,0.1605,0.32002
7/25/2018,0.3020305,0.2096415,0.318141,0.176298,0.156587,0.294412
7/26/2018,0.3456425,0.2221455,0.3247435,0.1778215,0.168898,0.3043655
7/27/2018,0.2551625,0.239869,0.2873005,0.201726,0.1840495,0.299997
7/30/2018,0.263896,0.25664,0.2974925,0.2327675,0.2084255,0.348168
7/31/2018,0.259677,0.2750125,0.2753175,0.226496,0.2039195,0.3305225
8/1/2018,0.244365,0.1831195,0.2707995,0.217341,0.197187,0.315657
8/2/2018,0.225036,0.1817325,0.248218,0.203388,0.1864615,0.3042165
8/3/2018,0.2136445,0.173814,0.235802,0.1914385,0.172989,0.2952025
8/6/2018,0.2025835,0.1641265,0.234113,0.178401,0.1661655,0.284744
8/7/2018,0.193624,0.166057,0.2344375,0.1842715,0.1609055,0.2839455
8/8/2018,0.197174,0.1629205,0.231573,0.1755685,0.1558275,0.2878785
8/9/2018,0.1973025,0.1634395,0.2320165,0.17152,0.1571955,0.2795155
8/10/2018,0.2038045,0.164139,0.2371305,0.1767915,0.166225,0.278098
8/13/2018,0.2184005,0.171046,0.239757,0.179663,0.1734775,0.2832015
8/14/2018,0.2136965,0.1601805,0.226833,0.175468,0.161698,0.2740205
8/15/2018,0.2561365,0.1747945,0.239832,0.210408,0.1739305,0.3253585
8/16/2018,0.233988,0.172798,0.255617,0.198443,0.167626,0.314452
8/17/2018,0.227373,0.1787965,0.249126,0.187705,0.1563695,0.3129465
8/20/2018,0.2267905,0.175837,0.2534475,0.1898135,0.1620675,0.313803
8/21/2018,0.218105,0.1749915,0.2498775,0.1881855,0.163248,0.3200385
8/22/2018,0.215563,0.1645985,0.2479245,0.1863145,0.158441,0.30757
8/23/2018,0.214804,0.1714115,0.2394535,0.184217,0.162065,0.3047945
8/24/2018,0.2076725,0.1614985,0.2308795,0.1825395,0.1519905,0.3185665
8/27/2018,0.2013,0.165188,0.236349,0.1824125,0.153291,0.3592705
8/28/2018,0.1971175,0.1735725,0.2356605,0.179755,0.1568475,0.3425065
8/29/2018,0.2078785,0.1793195,0.231179,0.183244,0.1616235,0.335742
8/30/2018,0.2208955,0.205833,0.2344545,0.187164,0.1720605,0.343115
8/31/2018,0.2203035,0.224368,0.237288,0.1945505,0.1716105,0.3416565
9/4/2018,0.2473685,0.2357695,0.266673,0.221066,0.1826455,0.354465
9/5/2018,0.2661755,0.2373565,0.282899,0.239846,0.2007105,0.400231
9/6/2018,0.2762175,0.2363875,0.2899575,0.251515,0.206087,0.4008895
9/7/2018,0.268787,0.247077,0.27642,0.2399805,0.205877,0.3871275
9/10/2018,0.293241,0.251637,0.27201,0.2438825,0.2081115,0.399338
9/11/2018,0.276746,0.2472675,0.263669,0.2388305,0.207299,0.3910785
9/12/2018,0.2804625,0.227145,0.2753495,0.2433045,0.209202,0.396228
9/13/2018,0.282757,0.2245645,0.274809,0.2346265,0.2036595,0.402198
9/14/2018,0.289356,0.21653,0.259107,0.228377,0.1948155,0.3951715
9/17/2018,0.3589545,0.2506225,0.2773805,0.2591285,0.2187475,0.4471435
9/18/2018,0.3244725,0.2506185,0.272749,0.246735,0.210769,0.4402365
9/19/2018,0.334083,0.2402315,0.280902,0.2413435,0.2128525,0.4598825
9/20/2018,0.322395,0.227696,0.267802,0.232504,0.209507,0.456866
9/21/2018,0.332868,0.229209,0.2682155,0.240847,0.201411,0.460444
9/24/2018,0.3370915,0.2263605,0.270689,0.2404855,0.2075645,0.486175
9/25/2018,0.333275,0.225905,0.276406,0.247928,0.2137295,0.4870485
9/26/2018,0.3371615,0.2356945,0.274817,0.25524,0.2217595,0.4765305
9/27/2018,0.3345915,0.236153,0.291577,0.2607485,0.219248,0.4691655
9/28/2018,0.340812,0.227927,0.3195325,0.2622995,0.2189015,0.4810065
10/1/2018,0.35072,0.238472,0.336427,0.2714015,0.2178335,0.478904
10/2/2018,0.3719695,0.2508805,0.368374,0.2777425,0.225396,0.5001685
10/3/2018,0.382291,0.2592705,0.3675545,0.2736535,0.2185245,0.500605
10/4/2018,0.4133615,0.278745,0.3949625,0.306378,0.2494705,0.54091
10/5/2018,0.407345,0.2835635,0.4082635,0.320854,0.252231,0.5477
10/8/2018,0.423273,0.296519,0.408633,0.33384,0.262343,0.5592745
10/9/2018,0.4120385,0.289668,0.4056995,0.325138,0.261619,0.5426745
10/10/2018,0.477767,0.3608145,0.457411,0.374175,0.3162085,0.6555325
10/11/2018,0.484666,0.3738305,0.448889,0.3876305,0.3374935,0.6353145
10/12/2018,0.4401915,0.3150725,0.4150875,0.337462,0.297013,0.5627695
10/15/2018,0.4403055,0.328783,0.407699,0.342361,0.3049665,0.564465
10/16/2018,0.402066,0.3024435,0.3826085,0.310344,0.2708535,0.549758
10/17/2018,0.3998745,0.30043,0.385267,0.317183,0.2839135,0.4049425
10/18/2018,0.433918,0.3339355,0.416284,0.3511565,0.3120045,0.4243335
10/19/2018,0.4211955,0.316927,0.40581,0.3288025,0.293683,0.4263645
10/22/2018,0.416182,0.317907,0.403172,0.3272555,0.3000205,0.4234035
10/23/2018,0.431984,0.3258825,0.4123695,0.3471265,0.318969,0.4345405
10/24/2018,0.497801,0.387375,0.4717945,0.403892,0.380558,0.5519485
10/25/2018,0.432283,0.3446925,0.443803,0.366096,0.278414,0.4776965
10/26/2018,0.377363,0.372277,0.4889125,0.3210025,0.30614,0.522004
10/29/2018,0.4548905,0.4075705,0.525759,0.346197,0.3607195,0.5774065
10/30/2018,0.4272955,0.39158,0.513263,0.3250255,0.325534,0.5261715
10/31/2018,0.379202,0.3649395,0.32009,0.29634,0.2846455,0.5063215
11/1/2018,0.3540515,0.351593,0.3072355,0.2794815,0.2700505,0.481551
11/2/2018,0.3617305,0.30031,0.302526,0.289886,0.273751,0.483254
11/5/2018,0.3697985,0.29603,0.3017045,0.2988485,0.270919,0.47836
11/6/2018,0.3607355,0.2774815,0.2911745,0.287634,0.266395,0.4627495
11/7/2018,0.3227385,0.243241,0.269645,0.2495035,0.225579,0.4151585
11/8/2018,0.3327425,0.240405,0.277172,0.2483335,0.2207425,0.426631
11/9/2018,0.352884,0.2536435,0.2857705,0.268127,0.243069,0.4499805
11/12/2018,0.39932,0.308567,0.328284,0.3003015,0.2924795,0.484086
11/13/2018,0.399681,0.295614,0.323186,0.30008,0.2905735,0.513187
11/14/2018,0.4175635,0.3167725,0.3298495,0.3084865,0.308247,0.5436145
11/15/2018,0.394679,0.2973425,0.327876,0.301002,0.294769,0.51157
11/16/2018,0.3905515,0.2914265,0.328287,0.2856975,0.268867,0.4869685
11/19/2018,0.433865,0.333166,0.393464,0.3315315,0.3105075,0.544997
11/20/2018,0.451364,0.371153,0.399787,0.3363,0.3363425,0.556241
11/21/2018,0.406134,0.337283,0.3540725,0.3047115,0.2966825,0.505056
11/23/2018,0.409898,0.3454755,0.3675905,0.310872,0.297876,0.504245
11/26/2018,0.3703545,0.3206595,0.330594,0.282714,0.2653745,0.4662545
11/27/2018,0.3560155,0.3108195,0.329154,0.280207,0.269235,0.4656645
11/28/2018,0.3435585,0.292992,0.3159825,0.27302,0.245379,0.455959
11/29/2018,0.344783,0.2942365,0.3184445,0.2713955,0.2489215,0.4623775
11/30/2018,0.344795,0.301203,0.3059155,0.2645695,0.2469765,0.459057
12/3/2018,0.297321,0.241035,0.276515,0.241219,0.2165,0.404403
12/4/2018,0.361748,0.292041,0.3158055,0.2905125,0.2646105,0.4676535
12/6/2018,0.3691615,0.299213,0.323728,0.29234,0.2724755,0.480671
12/7/2018,0.4084815,0.3407005,0.353818,0.3125375,0.3103915,0.535054
12/10/2018,0.405514,0.329824,0.346882,0.3084925,0.2944945,0.5150305
12/11/2018,0.3983445,0.3236375,0.334344,0.2956515,0.2884565,0.501082
12/12/2018,0.388178,0.3066695,0.3190455,0.2811575,0.275567,0.4842615
12/13/2018,0.3817415,0.299037,0.313592,0.277098,0.270486,0.4758795
12/14/2018,0.4148935,0.326844,0.332545,0.293684,0.296479,0.512402
12/17/2018,0.463823,0.3567255,0.364707,0.3258975,0.331653,0.570328
12/18/2018,0.4574425,0.347497,0.3689325,0.3259525,0.328732,0.569086
12/19/2018,0.461651,0.3553185,0.418675,0.334262,0.3416955,0.5859945
12/20/2018,0.4746485,0.390952,0.4348775,0.358695,0.388479,0.6215795
12/21/2018,0.5143885,0.4245835,0.484542,0.381154,0.394534,0.675167
12/24/2018,0.5565255,0.463108,0.5202495,0.4173735,0.4352825,0.749187
12/26/2018,0.5086535,0.399766,0.470687,0.377583,0.426164,0.677763
12/27/2018,0.5116785,0.4154505,0.489945,0.384915,0.41147,0.6949335
12/28/2018,0.479964,0.4050515,0.4756505,0.3690595,0.399191,0.6669875
12/31/2018,0.4700785,0.395145,0.46224,0.361245,0.3798545,0.6590955
1/2/2019,0.4611195,0.3855775,0.436786,0.356055,0.366471,0.656284
1/3/2019,0.4912525,0.4186815,0.4667005,0.375464,0.400585,0.673931
1/4/2019,0.4394705,0.358019,0.437957,0.308662,0.3632835,0.6342105
1/7/2019,0.4564405,0.3605305,0.4476345,0.3195755,0.3572555,0.6522035
1/8/2019,0.4432765,0.34612,0.438634,0.311073,0.3437725,0.608127
1/9/2019,0.431864,0.338292,0.4260725,0.3074485,0.327594,0.591694
1/10/2019,0.4311175,0.3331215,0.4156895,0.3087415,0.3222095,0.5829745
1/11/2019,0.424077,0.324834,0.400406,0.3029425,0.3205905,0.556472
1/14/2019,0.421225,0.32209,0.394618,0.3088615,0.31727,0.5595325
1/15/2019,0.396938,0.304513,0.3803725,0.29497,0.2942665,0.5229335
1/16/2019,0.3855225,0.3019015,0.385449,0.292276,0.2841215,0.525582
1/17/2019,0.3785405,0.29839,0.3876955,0.292527,0.289296,0.544189
1/18/2019,0.363145,0.29748,0.379198,0.280601,0.2719575,0.407752
1/22/2019,0.4149,0.334255,0.413417,0.312279,0.301093,0.4476885
1/23/2019,0.4129145,0.3320745,0.415914,0.3128655,0.291949,0.4178935
1/24/2019,0.3898755,0.3252655,0.403439,0.3037725,0.2903965,0.412811
1/25/2019,0.369748,0.302295,0.385761,0.2892935,0.2702965,0.38506
1/28/2019,0.3956725,0.327066,0.3868205,0.3089735,0.29395,0.398301
1/29/2019,0.402694,0.340664,0.4174685,0.313267,0.3097775,0.40495
1/30/2019,0.374955,0.2411125,0.4053865,0.299728,0.2898375,0.3941655
1/31/2019,0.370125,0.2378905,0.279678,0.3007875,0.2291755,0.3948625
2/1/2019,0.2974315,0.229357,0.258471,0.2960025,0.2270765,0.3625555
2/4/2019,0.2814415,0.227136,0.247612,0.271031,0.207516,0.36864
2/5/2019,0.261641,0.221358,0.2362345,0.2036355,0.1986665,0.3593565
2/6/2019,0.266512,0.2202605,0.2436095,0.221573,0.2036115,0.358066
2/7/2019,0.2799305,0.228105,0.26511,0.2283765,0.214863,0.37919
2/8/2019,0.2830275,0.229349,0.263109,0.230123,0.214292,0.38302
2/11/2019,0.280623,0.2306855,0.2647085,0.223611,0.2172905,0.365737
2/12/2019,0.2580775,0.22069,0.2592945,0.209414,0.2003945,0.3578385
2/13/2019,0.2566065,0.22208,0.254725,0.210466,0.199355,0.3590545
2/14/2019,0.259282,0.220312,0.2510725,0.215066,0.2023035,0.3627885
2/15/2019,0.255417,0.2095545,0.253972,0.214319,0.194949,0.3518395
2/19/2019,0.2443785,0.204985,0.248604,0.2065125,0.1927005,0.3490695
2/20/2019,0.2460455,0.202308,0.240706,0.2055265,0.1915965,0.3395965
2/21/2019,0.2459805,0.2065865,0.2433125,0.2122205,0.1926225,0.335982
2/22/2019,0.228692,0.196272,0.2327585,0.1997715,0.1824105,0.3290205
2/25/2019,0.234714,0.1979255,0.238887,0.202413,0.1829465,0.326686
2/26/2019,0.226501,0.1948555,0.239958,0.199895,0.1851515,0.3184475
2/27/2019,0.2287565,0.1946045,0.2432115,0.199905,0.187576,0.323117
2/28/2019,0.2243505,0.1998055,0.244815,0.196401,0.194948,0.3292925
3/1/2019,0.2203595,0.1866835,0.231505,0.189052,0.1819595,0.3161205
3/4/2019,0.2324585,0.19919,0.242692,0.1979235,0.1936105,0.3349455
3/5/2019,0.229171,0.1923935,0.2386885,0.1941465,0.184599,0.3345215
3/6/2019,0.243965,0.2025835,0.2482195,0.201146,0.1875485,0.3375255
3/7/2019,0.2720285,0.2154845,0.267982,0.2105305,0.201407,0.3697495
3/8/2019,0.2753985,0.2130775,0.268141,0.2147085,0.198978,0.386465
3/11/2019,0.244533,0.2019355,0.2511355,0.1962995,0.1802325,0.3561685
3/12/2019,0.2370195,0.2019455,0.247271,0.194626,0.177875,0.3572985
3/13/2019,0.230232,0.1955955,0.233175,0.1917795,0.170863,0.372289
3/14/2019,0.233934,0.196242,0.24993,0.1911955,0.172728,0.386198
3/15/2019,0.2340455,0.198438,0.265394,0.1935675,0.1700535,0.3778955
3/18/2019,0.248976,0.2069695,0.296513,0.205546,0.176201,0.437122
3/19/2019,0.2534265,0.213394,0.294789,0.188265,0.1824635,0.443979
3/20/2019,0.2586645,0.2145005,0.2906895,0.1897895,0.1856555,0.458307
3/21/2019,0.2721595,0.243683,0.3019435,0.1975245,0.1975965,0.460954
3/22/2019,0.298164,0.2574155,0.323228,0.217266,0.220664,0.495454
3/25/2019,0.3189685,0.2540135,0.33816,0.229111,0.2367275,0.496091
3/26/2019,0.320004,0.25449,0.3349545,0.223135,0.2268415,0.477745
3/27/2019,0.332425,0.2539155,0.340612,0.226879,0.2282135,0.4882225
3/28/2019,0.3259685,0.250457,0.3405475,0.233955,0.225769,0.4724145
3/29/2019,0.3144255,0.246643,0.3303635,0.2308685,0.222491,0.4558775
4/1/2019,0.3177385,0.261794,0.3315045,0.2337925,0.2254695,0.450528
4/2/2019,0.3198865,0.2628335,0.340996,0.235277,0.229257,0.4521305
4/3/2019,0.3205285,0.2631655,0.3443245,0.2355005,0.2310785,0.4476995
4/4/2019,0.3184105,0.2681975,0.3455085,0.238325,0.2322385,0.4415625
4/5/2019,0.311125,0.270214,0.339154,0.239806,0.2281225,0.431119
4/8/2019,0.315826,0.2832595,0.3447,0.2445705,0.232312,0.428475
4/9/2019,0.3204605,0.2975445,0.3417815,0.2485655,0.2329625,0.440328
4/10/2019,0.3155545,0.2958555,0.340485,0.246857,0.2269275,0.4401275
4/11/2019,0.310496,0.2936025,0.3384215,0.2455305,0.225147,0.433727
4/12/2019,0.2918495,0.2837245,0.326442,0.2362005,0.219034,0.4386585
4/15/2019,0.286808,0.2734405,0.3324295,0.242715,0.2222375,0.4363975
4/16/2019,0.27636,0.273809,0.3241755,0.236968,0.213675,0.421855
