Date,AMZN,amazon stock,AAPL,apple stock,META,facebook stock,GOOGL,google stock,MSFT,microsoft stock,NFLX,netflix stock
2014-09-07,2.0,7.0,10.11111111111111,7.142857142857143,61.599999999999994,4.8,79.16666666666667,6.222222222222221,7.199999999999999,12.0,3.3333333333333335,0.0
2014-09-08,11.0,13.0,43.333333333333336,24.285714285714285,78.39999999999999,10.799999999999999,73.33333333333334,12.444444444444443,31.2,16.0,5.0,0.0
2014-09-09,17.0,14.0,144.44444444444443,94.28571428571429,78.39999999999999,13.2,80.83333333333334,14.222222222222221,27.599999999999998,20.0,11.666666666666668,7.5
2014-09-10,15.0,14.0,91.0,62.85714285714286,84.0,12.0,77.5,14.222222222222221,37.199999999999996,24.0,11.666666666666668,7.5
2014-09-11,14.0,15.0,57.77777777777778,35.714285714285715,89.6,12.0,76.66666666666667,13.333333333333332,31.2,26.0,10.0,6.0
2014-09-12,12.0,11.0,56.333333333333336,32.85714285714286,84.0,10.799999999999999,80.83333333333334,11.555555555555555,27.599999999999998,22.0,11.666666666666668,6.0
2014-09-13,2.0,12.0,17.333333333333332,15.714285714285715,60.199999999999996,7.199999999999999,75.83333333333334,8.0,13.2,6.0,8.333333333333334,6.0
2014-09-14,4.0,6.0,11.555555555555555,8.571428571428571,64.39999999999999,3.5999999999999996,76.66666666666667,7.111111111111111,14.399999999999999,12.0,5.0,4.5
2014-09-15,9.0,12.0,46.22222222222222,24.285714285714285,84.0,10.799999999999999,78.33333333333334,13.333333333333332,36.0,28.0,11.666666666666668,7.5
2014-09-16,13.0,18.0,43.333333333333336,25.714285714285715,84.0,13.2,77.5,13.333333333333332,32.4,34.0,11.666666666666668,7.5
2014-09-17,16.0,14.0,40.44444444444444,22.857142857142858,82.6,12.0,79.16666666666667,10.666666666666666,33.6,22.0,10.0,12.0
2014-09-18,11.0,15.0,39.0,24.285714285714285,88.19999999999999,10.799999999999999,80.0,13.333333333333332,38.4,26.0,8.333333333333334,10.5
2014-09-19,17.0,25.0,43.333333333333336,34.285714285714285,78.39999999999999,15.6,78.33333333333334,18.666666666666664,33.6,22.0,11.666666666666668,7.5
2014-09-20,10.0,14.0,13.0,17.142857142857142,64.39999999999999,7.199999999999999,83.33333333333334,8.88888888888889,13.2,8.0,0.0,1.5
2014-09-21,5.0,10.0,7.222222222222222,12.857142857142858,58.8,6.0,80.83333333333334,8.88888888888889,10.799999999999999,16.0,0.0,6.0
2014-09-22,11.0,13.0,40.44444444444444,27.142857142857142,84.0,9.6,79.16666666666667,15.11111111111111,32.4,28.0,13.333333333333334,6.0
2014-09-23,11.0,18.0,36.11111111111111,24.285714285714285,79.8,12.0,75.0,12.444444444444443,25.2,28.0,11.666666666666668,9.0
2014-09-24,15.0,11.0,37.55555555555556,22.857142857142858,79.8,13.2,77.5,13.333333333333332,27.599999999999998,20.0,11.666666666666668,9.0
2014-09-25,9.0,13.0,53.44444444444444,35.714285714285715,86.8,12.0,72.5,12.444444444444443,27.599999999999998,28.0,8.333333333333334,7.5
2014-09-26,8.0,16.0,46.22222222222222,37.142857142857146,75.6,9.6,77.5,12.444444444444443,27.599999999999998,36.0,11.666666666666668,6.0
2014-09-27,5.0,11.0,13.0,15.714285714285715,65.8,8.4,74.16666666666667,8.88888888888889,14.399999999999999,8.0,6.666666666666667,6.0
2014-09-28,3.0,8.0,7.222222222222222,11.428571428571429,65.8,6.0,80.0,8.0,10.799999999999999,14.0,0.0,0.0
2014-09-29,8.0,9.0,36.11111111111111,17.142857142857142,79.8,9.6,75.0,12.444444444444443,24.0,14.0,8.333333333333334,9.0
2014-09-30,11.0,11.0,36.11111111111111,18.571428571428573,84.0,12.0,82.5,13.333333333333332,33.6,20.0,5.0,7.5
2014-10-01,12.0,15.0,33.22222222222222,17.142857142857142,78.39999999999999,10.799999999999999,75.83333333333334,12.444444444444443,36.0,18.0,13.333333333333334,9.0
2014-10-02,10.0,12.0,31.77777777777778,17.142857142857142,88.19999999999999,10.799999999999999,75.0,13.333333333333332,33.6,20.0,8.333333333333334,13.5
2014-10-03,10.0,11.0,28.88888888888889,17.142857142857142,75.6,10.799999999999999,75.83333333333334,11.555555555555555,20.4,22.0,15.0,6.0
2014-10-04,5.0,9.0,8.666666666666666,10.0,65.8,4.8,68.33333333333334,6.222222222222221,14.399999999999999,0.0,0.0,10.5
2014-10-05,7.0,8.0,5.777777777777778,7.142857142857143,64.39999999999999,6.0,72.5,8.0,12.0,12.0,3.3333333333333335,6.0
2014-10-06,8.0,18.0,28.88888888888889,14.285714285714286,77.0,10.799999999999999,73.33333333333334,10.666666666666666,15.6,22.0,6.666666666666667,6.0
2014-10-07,9.0,11.0,30.333333333333332,17.142857142857142,82.6,8.4,79.16666666666667,13.333333333333332,30.0,20.0,8.333333333333334,7.5
2014-10-08,11.0,15.0,30.333333333333332,15.714285714285715,81.19999999999999,9.6,82.5,13.333333333333332,27.599999999999998,24.0,15.0,6.0
2014-10-09,11.0,11.0,37.55555555555556,20.0,89.6,10.799999999999999,79.16666666666667,13.333333333333332,31.2,34.0,11.666666666666668,3.0
2014-10-10,8.0,13.0,30.333333333333332,20.0,79.8,10.799999999999999,80.0,14.222222222222221,25.2,22.0,6.666666666666667,9.0
2014-10-11,4.0,15.0,8.666666666666666,8.571428571428571,65.8,7.199999999999999,78.33333333333334,7.111111111111111,14.399999999999999,16.0,0.0,6.0
2014-10-12,6.0,11.0,7.222222222222222,7.142857142857143,58.8,6.0,72.5,7.111111111111111,16.8,12.0,0.0,3.0
2014-10-13,12.0,15.0,26.0,14.285714285714286,81.19999999999999,9.6,76.66666666666667,14.222222222222221,27.599999999999998,16.0,13.333333333333334,9.0
2014-10-14,12.0,15.0,30.333333333333332,17.142857142857142,82.6,12.0,78.33333333333334,15.11111111111111,27.599999999999998,20.0,15.0,7.5
2014-10-15,15.0,13.0,36.11111111111111,17.142857142857142,79.8,10.799999999999999,77.5,16.88888888888889,32.4,24.0,96.66666666666667,46.5
2014-10-16,17.0,18.0,43.333333333333336,21.42857142857143,88.19999999999999,13.2,80.0,18.666666666666664,22.8,20.0,166.66666666666669,105.0
2014-10-17,10.0,16.0,31.77777777777778,17.142857142857142,77.0,9.6,75.83333333333334,15.11111111111111,21.599999999999998,20.0,65.0,66.0
2014-10-18,7.0,11.0,11.555555555555555,10.0,61.599999999999994,6.0,80.83333333333334,9.777777777777777,12.0,10.0,18.333333333333336,22.5
2014-10-19,5.0,9.0,7.222222222222222,7.142857142857143,61.599999999999994,3.5999999999999996,76.66666666666667,7.111111111111111,4.8,6.0,8.333333333333334,13.5
2014-10-20,13.0,16.0,59.22222222222222,22.857142857142858,81.19999999999999,10.799999999999999,77.5,13.333333333333332,25.2,22.0,28.333333333333336,19.5
2014-10-21,16.0,13.0,62.11111111111111,25.714285714285715,77.0,9.6,74.16666666666667,14.222222222222221,31.2,26.0,30.0,12.0
2014-10-22,14.0,15.0,39.0,20.0,81.19999999999999,10.799999999999999,72.5,13.333333333333332,27.599999999999998,22.0,25.0,18.0
2014-10-23,59.0,31.0,40.44444444444444,17.142857142857142,86.8,12.0,75.0,15.11111111111111,55.199999999999996,34.0,28.333333333333336,24.0
2014-10-24,100.0,45.0,39.0,18.571428571428573,79.8,12.0,77.5,12.444444444444443,68.39999999999999,30.0,18.333333333333336,19.5
2014-10-25,23.0,18.0,11.555555555555555,10.0,58.8,7.199999999999999,72.5,7.111111111111111,18.0,18.0,0.0,6.0
2014-10-26,11.0,12.0,7.222222222222222,8.571428571428571,61.599999999999994,3.5999999999999996,74.16666666666667,7.111111111111111,16.8,0.0,5.0,7.5
2014-10-27,25.0,20.0,30.333333333333332,17.142857142857142,79.8,10.799999999999999,79.16666666666667,12.444444444444443,32.4,26.0,23.333333333333336,12.0
2014-10-28,24.0,21.0,34.666666666666664,18.571428571428573,81.19999999999999,16.8,77.5,13.333333333333332,32.4,20.0,11.666666666666668,19.5
2014-10-29,20.0,22.0,31.77777777777778,20.0,79.8,18.0,78.33333333333334,15.11111111111111,28.799999999999997,16.0,15.0,16.5
2014-10-30,17.0,13.0,41.888888888888886,24.285714285714285,92.39999999999999,13.2,78.33333333333334,14.222222222222221,34.8,36.0,16.666666666666668,15.0
2014-10-31,16.0,12.0,34.666666666666664,22.857142857142858,81.19999999999999,12.0,79.16666666666667,12.444444444444443,30.0,34.0,18.333333333333336,6.0
2014-11-01,5.0,5.0,11.555555555555555,8.571428571428571,62.99999999999999,7.199999999999999,78.33333333333334,7.111111111111111,13.2,22.0,6.666666666666667,4.5
2014-11-02,2.0,13.0,7.222222222222222,7.142857142857143,70.0,4.8,79.16666666666667,8.0,6.0,10.0,11.666666666666668,4.5
2014-11-03,11.0,14.0,36.11111111111111,17.142857142857142,82.6,10.799999999999999,77.5,13.333333333333332,27.599999999999998,30.0,15.0,9.0
2014-11-04,15.0,15.0,34.666666666666664,20.0,79.8,12.0,74.16666666666667,12.444444444444443,30.0,26.0,13.333333333333334,16.5
2014-11-05,17.0,19.0,30.333333333333332,15.714285714285715,86.8,10.799999999999999,75.0,13.333333333333332,32.4,26.0,11.666666666666668,12.0
2014-11-06,11.0,19.0,31.77777777777778,15.714285714285715,91.0,10.799999999999999,76.66666666666667,13.333333333333332,28.799999999999997,26.0,10.0,12.0
2014-11-07,13.0,20.0,28.88888888888889,18.571428571428573,78.39999999999999,12.0,73.33333333333334,14.222222222222221,37.199999999999996,30.0,13.333333333333334,12.0
2014-11-08,6.0,12.0,10.11111111111111,8.571428571428571,61.599999999999994,7.199999999999999,76.66666666666667,8.0,15.6,20.0,3.3333333333333335,4.5
2014-11-09,5.0,7.0,5.777777777777778,7.142857142857143,71.39999999999999,4.8,75.0,7.111111111111111,8.4,12.0,0.0,7.5
2014-11-10,15.0,14.0,26.0,14.285714285714286,81.19999999999999,9.6,72.5,13.333333333333332,28.799999999999997,24.0,6.666666666666667,7.5
2014-11-11,17.0,15.0,27.444444444444443,14.285714285714286,81.19999999999999,10.799999999999999,76.66666666666667,14.222222222222221,28.799999999999997,10.0,13.333333333333334,10.5
2014-11-12,17.0,15.0,30.333333333333332,14.285714285714286,82.6,12.0,73.33333333333334,16.0,26.4,30.0,13.333333333333334,9.0
2014-11-13,18.0,19.0,36.11111111111111,20.0,89.6,9.6,81.66666666666667,13.333333333333332,33.6,28.0,8.333333333333334,7.5
2014-11-14,24.0,18.0,36.11111111111111,17.142857142857142,79.8,9.6,79.16666666666667,13.333333333333332,39.6,28.0,16.666666666666668,9.0
2014-11-15,8.0,10.0,11.555555555555555,10.0,67.19999999999999,6.0,77.5,8.88888888888889,19.2,22.0,3.3333333333333335,10.5
2014-11-16,6.0,7.0,7.222222222222222,7.142857142857143,65.8,3.5999999999999996,72.5,6.222222222222221,10.799999999999999,12.0,3.3333333333333335,6.0
2014-11-17,17.0,13.0,31.77777777777778,15.714285714285715,77.0,9.6,73.33333333333334,12.444444444444443,30.0,18.0,8.333333333333334,7.5
2014-11-18,16.0,14.0,33.22222222222222,18.571428571428573,85.39999999999999,10.799999999999999,74.16666666666667,14.222222222222221,38.4,30.0,11.666666666666668,12.0
2014-11-19,15.0,14.0,31.77777777777778,15.714285714285715,85.39999999999999,9.6,75.83333333333334,12.444444444444443,32.4,18.0,13.333333333333334,12.0
2014-11-20,15.0,16.0,31.77777777777778,17.142857142857142,88.19999999999999,8.4,75.0,10.666666666666666,24.0,26.0,13.333333333333334,7.5
2014-11-21,16.0,18.0,30.333333333333332,15.714285714285715,79.8,10.799999999999999,72.5,13.333333333333332,28.799999999999997,20.0,11.666666666666668,3.0
2014-11-22,7.0,12.0,11.555555555555555,8.571428571428571,65.8,7.199999999999999,74.16666666666667,8.88888888888889,15.6,12.0,3.3333333333333335,7.5
2014-11-23,5.0,11.0,5.777777777777778,5.714285714285714,62.99999999999999,4.8,74.16666666666667,7.111111111111111,6.0,16.0,0.0,10.5
2014-11-24,11.0,15.0,30.333333333333332,14.285714285714286,84.0,7.199999999999999,75.0,11.555555555555555,26.4,20.0,11.666666666666668,7.5
2014-11-25,17.0,15.0,36.11111111111111,18.571428571428573,78.39999999999999,8.4,74.16666666666667,11.555555555555555,25.2,22.0,8.333333333333334,9.0
2014-11-26,16.0,17.0,31.77777777777778,18.571428571428573,82.6,8.4,72.5,11.555555555555555,31.2,20.0,10.0,9.0
2014-11-27,8.0,12.0,14.444444444444445,8.571428571428571,88.19999999999999,7.199999999999999,77.5,9.777777777777777,14.399999999999999,18.0,1.6666666666666667,6.0
2014-11-28,10.0,23.0,20.22222222222222,12.857142857142858,74.19999999999999,8.4,72.5,8.88888888888889,12.0,20.0,8.333333333333334,10.5
2014-11-29,8.0,14.0,10.11111111111111,7.142857142857143,65.8,6.0,74.16666666666667,7.111111111111111,9.6,10.0,0.0,6.0
2014-11-30,4.0,14.0,5.777777777777778,5.714285714285714,79.8,4.8,72.5,8.0,10.799999999999999,14.0,3.3333333333333335,3.0
2014-12-01,19.0,21.0,34.666666666666664,18.571428571428573,78.39999999999999,8.4,71.66666666666667,11.555555555555555,24.0,30.0,8.333333333333334,7.5
2014-12-02,18.0,24.0,31.77777777777778,18.571428571428573,81.19999999999999,9.6,73.33333333333334,12.444444444444443,30.0,16.0,11.666666666666668,10.5
2014-12-03,20.0,20.0,33.22222222222222,18.571428571428573,85.39999999999999,10.799999999999999,75.0,12.444444444444443,19.2,24.0,13.333333333333334,9.0
2014-12-04,17.0,16.0,28.88888888888889,14.285714285714286,95.19999999999999,9.6,72.5,12.444444444444443,32.4,22.0,6.666666666666667,9.0
2014-12-05,15.0,15.0,27.444444444444443,15.714285714285715,79.8,8.4,76.66666666666667,13.333333333333332,24.0,20.0,10.0,9.0
2014-12-06,6.0,13.0,8.666666666666666,7.142857142857143,64.39999999999999,6.0,74.16666666666667,8.0,13.2,12.0,3.3333333333333335,6.0
2014-12-07,4.0,12.0,5.777777777777778,5.714285714285714,140.0,4.8,73.33333333333334,7.111111111111111,6.0,14.0,0.0,4.5
2014-12-08,16.0,17.0,27.444444444444443,14.285714285714286,112.0,8.4,71.66666666666667,12.444444444444443,26.4,28.0,8.333333333333334,9.0
2014-12-09,13.0,17.0,28.88888888888889,14.285714285714286,88.19999999999999,10.799999999999999,69.16666666666667,11.555555555555555,21.599999999999998,26.0,10.0,6.0
2014-12-10,18.0,18.0,26.0,15.714285714285715,86.8,9.6,77.5,13.333333333333332,25.2,16.0,13.333333333333334,9.0
2014-12-11,12.0,15.0,26.0,14.285714285714286,91.0,10.799999999999999,77.5,13.333333333333332,24.0,20.0,8.333333333333334,7.5
2014-12-12,11.0,21.0,26.0,14.285714285714286,78.39999999999999,9.6,75.83333333333334,11.555555555555555,24.0,22.0,8.333333333333334,10.5
2014-12-13,3.0,15.0,8.666666666666666,8.571428571428571,62.99999999999999,6.0,75.0,7.111111111111111,9.6,10.0,5.0,6.0
2014-12-14,6.0,13.0,5.777777777777778,5.714285714285714,70.0,4.8,78.33333333333334,6.222222222222221,8.4,12.0,0.0,3.0
2014-12-15,10.0,16.0,24.555555555555554,11.428571428571429,77.0,7.199999999999999,77.5,11.555555555555555,13.2,24.0,11.666666666666668,7.5
2014-12-16,15.0,20.0,27.444444444444443,15.714285714285715,77.0,8.4,77.5,15.11111111111111,28.799999999999997,24.0,11.666666666666668,10.5
2014-12-17,13.0,15.0,26.0,15.714285714285715,78.39999999999999,8.4,75.0,13.333333333333332,25.2,24.0,16.666666666666668,6.0
2014-12-18,16.0,20.0,27.444444444444443,15.714285714285715,85.39999999999999,10.799999999999999,75.0,11.555555555555555,28.799999999999997,24.0,10.0,7.5
2014-12-19,12.0,18.0,27.444444444444443,14.285714285714286,65.8,9.6,77.5,12.444444444444443,26.4,22.0,11.666666666666668,7.5
2014-12-20,7.0,13.0,8.666666666666666,8.571428571428571,62.99999999999999,6.0,80.0,6.222222222222221,10.799999999999999,10.0,3.3333333333333335,7.5
2014-12-21,4.0,11.0,5.777777777777778,5.714285714285714,58.8,4.8,76.66666666666667,4.444444444444445,4.8,12.0,0.0,0.0
2014-12-22,11.0,15.0,21.666666666666668,11.428571428571429,65.8,8.4,73.33333333333334,9.777777777777777,18.0,22.0,6.666666666666667,4.5
2014-12-23,14.0,16.0,26.0,14.285714285714286,60.199999999999996,9.6,71.66666666666667,11.555555555555555,26.4,16.0,8.333333333333334,7.5
2014-12-24,11.0,14.0,20.22222222222222,11.428571428571429,56.0,10.799999999999999,79.16666666666667,10.666666666666666,19.2,20.0,8.333333333333334,3.0
2014-12-25,2.0,11.0,7.222222222222222,7.142857142857143,64.39999999999999,4.8,79.16666666666667,8.0,10.799999999999999,6.0,5.0,6.0
2014-12-26,10.0,12.0,17.333333333333332,7.142857142857143,62.99999999999999,9.6,77.5,8.88888888888889,25.2,16.0,10.0,6.0
2014-12-27,6.0,18.0,8.666666666666666,7.142857142857143,58.8,6.0,77.5,8.88888888888889,14.399999999999999,12.0,3.3333333333333335,3.0
2014-12-28,6.0,8.0,5.777777777777778,4.285714285714286,53.199999999999996,4.8,75.0,7.111111111111111,6.0,4.0,3.3333333333333335,0.0
2014-12-29,11.0,11.0,20.22222222222222,11.428571428571429,67.19999999999999,9.6,76.66666666666667,9.777777777777777,15.6,18.0,8.333333333333334,3.0
2014-12-30,11.0,17.0,24.555555555555554,12.857142857142858,61.599999999999994,10.799999999999999,73.33333333333334,10.666666666666666,19.2,16.0,10.0,10.5
2014-12-31,13.0,15.0,23.11111111111111,10.0,57.4,9.6,71.66666666666667,11.555555555555555,19.2,6.0,10.0,6.0
2015-01-01,4.0,14.0,7.222222222222222,5.714285714285714,70.0,6.0,75.83333333333334,8.0,4.8,12.0,0.0,7.5
2015-01-02,9.0,13.0,23.11111111111111,11.428571428571429,74.19999999999999,8.4,66.66666666666667,9.777777777777777,16.8,20.0,6.666666666666667,7.5
2015-01-03,5.0,11.0,7.222222222222222,7.142857142857143,60.199999999999996,7.199999999999999,70.83333333333334,7.111111111111111,7.199999999999999,20.0,5.0,7.5
2015-01-04,5.0,11.0,4.333333333333333,4.285714285714286,65.8,4.8,71.66666666666667,7.111111111111111,6.0,12.0,3.3333333333333335,3.0
2015-01-05,13.0,11.0,28.88888888888889,14.285714285714286,79.8,8.4,70.0,11.555555555555555,20.4,14.0,10.0,9.0
2015-01-06,12.0,16.0,24.555555555555554,14.285714285714286,74.19999999999999,9.6,74.16666666666667,14.222222222222221,26.4,16.0,13.333333333333334,4.5
2015-01-07,16.0,15.0,24.555555555555554,11.428571428571429,72.8,9.6,73.33333333333334,14.222222222222221,25.2,18.0,15.0,4.5
2015-01-08,12.0,16.0,26.0,14.285714285714286,88.19999999999999,10.799999999999999,75.83333333333334,13.333333333333332,28.799999999999997,22.0,11.666666666666668,10.5
2015-01-09,11.0,16.0,30.333333333333332,12.857142857142858,79.8,10.799999999999999,72.5,13.333333333333332,18.0,20.0,10.0,7.5
2015-01-10,6.0,11.0,7.222222222222222,7.142857142857143,60.199999999999996,4.8,74.16666666666667,6.222222222222221,13.2,18.0,1.6666666666666667,4.5
2015-01-11,5.0,10.0,5.777777777777778,4.285714285714286,62.99999999999999,4.8,71.66666666666667,7.111111111111111,7.199999999999999,10.0,5.0,4.5
2015-01-12,8.0,12.0,21.666666666666668,11.428571428571429,72.8,7.199999999999999,71.66666666666667,10.666666666666666,16.8,16.0,10.0,7.5
2015-01-13,10.0,17.0,24.555555555555554,12.857142857142858,72.8,9.6,72.5,13.333333333333332,21.599999999999998,18.0,8.333333333333334,7.5
2015-01-14,10.0,15.0,27.444444444444443,12.857142857142858,81.19999999999999,9.6,74.16666666666667,13.333333333333332,22.8,18.0,11.666666666666668,13.5
2015-01-15,14.0,18.0,21.666666666666668,11.428571428571429,79.8,10.799999999999999,78.33333333333334,12.444444444444443,21.599999999999998,18.0,8.333333333333334,10.5
2015-01-16,15.0,13.0,26.0,14.285714285714286,84.0,10.799999999999999,77.5,13.333333333333332,22.8,18.0,16.666666666666668,9.0
2015-01-17,5.0,8.0,8.666666666666666,4.285714285714286,58.8,6.0,71.66666666666667,8.88888888888889,13.2,14.0,8.333333333333334,4.5
2015-01-18,2.0,9.0,4.333333333333333,4.285714285714286,61.599999999999994,4.8,76.66666666666667,7.111111111111111,4.8,10.0,6.666666666666667,4.5
2015-01-19,7.0,11.0,11.555555555555555,7.142857142857143,78.39999999999999,6.0,72.5,10.666666666666666,12.0,12.0,5.0,3.0
2015-01-20,12.0,16.0,24.555555555555554,11.428571428571429,84.0,7.199999999999999,75.83333333333334,13.333333333333332,28.799999999999997,14.0,56.66666666666667,21.0
2015-01-21,14.0,16.0,26.0,12.857142857142858,84.0,8.4,74.16666666666667,13.333333333333332,42.0,36.0,80.0,57.0
2015-01-22,17.0,17.0,28.88888888888889,11.428571428571429,88.19999999999999,8.4,72.5,12.444444444444443,40.8,36.0,43.333333333333336,33.0
2015-01-23,19.0,14.0,27.444444444444443,14.285714285714286,77.0,9.6,74.16666666666667,14.222222222222221,34.8,34.0,30.0,36.0
2015-01-24,8.0,14.0,10.11111111111111,5.714285714285714,62.99999999999999,6.0,76.66666666666667,8.88888888888889,13.2,20.0,6.666666666666667,21.0
2015-01-25,5.0,12.0,5.777777777777778,5.714285714285714,60.199999999999996,4.8,77.5,7.111111111111111,13.2,12.0,5.0,10.5
2015-01-26,12.0,16.0,28.88888888888889,12.857142857142858,79.8,7.199999999999999,70.83333333333334,12.444444444444443,60.0,28.0,25.0,16.5
2015-01-27,17.0,12.0,70.77777777777777,22.857142857142858,77.0,12.0,75.0,14.222222222222221,120.0,62.0,18.333333333333336,15.0
2015-01-28,17.0,19.0,96.77777777777777,47.142857142857146,81.19999999999999,13.2,75.83333333333334,15.11111111111111,74.39999999999999,52.0,16.666666666666668,15.0
2015-01-29,51.0,27.0,53.44444444444444,28.571428571428573,81.19999999999999,13.2,76.66666666666667,16.88888888888889,48.0,40.0,23.333333333333336,13.5
2015-01-30,86.0,36.0,43.333333333333336,21.42857142857143,84.0,10.799999999999999,82.5,16.88888888888889,50.4,26.0,13.333333333333334,16.5
2015-01-31,18.0,16.0,14.444444444444445,11.428571428571429,64.39999999999999,7.199999999999999,71.66666666666667,8.0,28.799999999999997,24.0,0.0,6.0
2015-02-01,8.0,8.0,7.222222222222222,5.714285714285714,67.19999999999999,7.199999999999999,70.0,7.111111111111111,6.0,12.0,5.0,4.5
2015-02-02,25.0,18.0,31.77777777777778,11.428571428571429,77.0,9.6,70.0,8.88888888888889,32.4,28.0,11.666666666666668,13.5
2015-02-03,27.0,22.0,31.77777777777778,15.714285714285715,82.6,9.6,75.83333333333334,12.444444444444443,38.4,34.0,13.333333333333334,12.0
2015-02-04,21.0,19.0,31.77777777777778,18.571428571428573,86.8,9.6,77.5,14.222222222222221,38.4,28.0,13.333333333333334,15.0
2015-02-05,29.0,22.0,28.88888888888889,17.142857142857142,92.39999999999999,9.6,75.0,15.11111111111111,39.6,24.0,15.0,15.0
2015-02-06,22.0,24.0,31.77777777777778,17.142857142857142,78.39999999999999,9.6,74.16666666666667,14.222222222222221,24.0,32.0,8.333333333333334,13.5
2015-02-07,9.0,12.0,7.222222222222222,7.142857142857143,62.99999999999999,6.0,72.5,8.0,18.0,12.0,3.3333333333333335,9.0
2015-02-08,4.0,10.0,5.777777777777778,5.714285714285714,56.0,6.0,70.83333333333334,8.0,4.8,12.0,0.0,10.5
2015-02-09,15.0,15.0,24.555555555555554,11.428571428571429,85.39999999999999,8.4,73.33333333333334,12.444444444444443,34.8,28.0,10.0,10.5
2015-02-10,14.0,15.0,30.333333333333332,18.571428571428573,88.19999999999999,8.4,72.5,13.333333333333332,33.6,34.0,11.666666666666668,10.5
2015-02-11,14.0,20.0,39.0,25.714285714285715,82.6,8.4,75.83333333333334,14.222222222222221,26.4,28.0,16.666666666666668,18.0
2015-02-12,20.0,15.0,41.888888888888886,24.285714285714285,92.39999999999999,10.799999999999999,71.66666666666667,14.222222222222221,38.4,32.0,15.0,10.5
2015-02-13,19.0,16.0,37.55555555555556,21.42857142857143,81.19999999999999,9.6,75.83333333333334,14.222222222222221,32.4,34.0,13.333333333333334,13.5
2015-02-14,7.0,10.0,13.0,11.428571428571429,61.599999999999994,4.8,71.66666666666667,8.0,14.399999999999999,12.0,0.0,4.5
2015-02-15,3.0,11.0,8.666666666666666,7.142857142857143,61.599999999999994,6.0,73.33333333333334,7.111111111111111,13.2,6.0,3.3333333333333335,0.0
2015-02-16,12.0,11.0,17.333333333333332,11.428571428571429,81.19999999999999,8.4,75.0,9.777777777777777,20.4,20.0,3.3333333333333335,10.5
2015-02-17,16.0,12.0,36.11111111111111,20.0,85.39999999999999,9.6,73.33333333333334,10.666666666666666,33.6,38.0,13.333333333333334,10.5
2015-02-18,16.0,14.0,33.22222222222222,18.571428571428573,84.0,8.4,70.83333333333334,14.222222222222221,27.599999999999998,26.0,13.333333333333334,18.0
2015-02-19,16.0,17.0,33.22222222222222,18.571428571428573,89.6,9.6,71.66666666666667,12.444444444444443,30.0,26.0,13.333333333333334,7.5
2015-02-20,13.0,17.0,33.22222222222222,17.142857142857142,89.6,10.799999999999999,73.33333333333334,13.333333333333332,26.4,26.0,15.0,9.0
2015-02-21,6.0,13.0,13.0,10.0,68.6,7.199999999999999,71.66666666666667,8.88888888888889,13.2,12.0,3.3333333333333335,6.0
2015-02-22,6.0,10.0,5.777777777777778,7.142857142857143,64.39999999999999,4.8,75.0,8.0,6.0,14.0,0.0,6.0
2015-02-23,13.0,14.0,34.666666666666664,21.42857142857143,84.0,9.6,71.66666666666667,10.666666666666666,30.0,24.0,8.333333333333334,12.0
2015-02-24,17.0,14.0,41.888888888888886,22.857142857142858,82.6,9.6,73.33333333333334,12.444444444444443,27.599999999999998,28.0,13.333333333333334,10.5
2015-02-25,14.0,14.0,34.666666666666664,20.0,84.0,8.4,67.5,12.444444444444443,28.799999999999997,20.0,13.333333333333334,10.5
2015-02-26,16.0,16.0,39.0,20.0,92.39999999999999,8.4,75.83333333333334,13.333333333333332,24.0,32.0,10.0,10.5
2015-02-27,10.0,14.0,34.666666666666664,20.0,79.8,10.799999999999999,77.5,13.333333333333332,25.2,28.0,10.0,16.5
2015-02-28,7.0,8.0,11.555555555555555,8.571428571428571,78.39999999999999,4.8,71.66666666666667,6.222222222222221,7.199999999999999,8.0,8.333333333333334,12.0
2015-03-01,2.0,6.0,7.222222222222222,7.142857142857143,78.39999999999999,4.8,72.5,7.111111111111111,12.0,6.0,1.6666666666666667,3.0
2015-03-02,11.0,15.0,30.333333333333332,17.142857142857142,86.8,8.4,73.33333333333334,12.444444444444443,26.4,30.0,3.3333333333333335,9.0
2015-03-03,13.0,12.0,28.88888888888889,18.571428571428573,86.8,9.6,80.0,16.0,28.799999999999997,30.0,8.333333333333334,16.5
2015-03-04,12.0,14.0,30.333333333333332,15.714285714285715,81.19999999999999,9.6,72.5,13.333333333333332,24.0,36.0,5.0,9.0
2015-03-05,9.0,13.0,27.444444444444443,18.571428571428573,99.39999999999999,10.799999999999999,75.0,13.333333333333332,28.799999999999997,30.0,5.0,9.0
2015-03-06,16.0,16.0,36.11111111111111,22.857142857142858,84.0,9.6,70.83333333333334,13.333333333333332,21.599999999999998,22.0,6.666666666666667,13.5
2015-03-07,8.0,9.0,10.11111111111111,10.0,65.8,7.199999999999999,67.5,7.111111111111111,13.2,16.0,0.0,7.5
2015-03-08,2.0,10.0,8.666666666666666,8.571428571428571,61.599999999999994,3.5999999999999996,74.16666666666667,7.111111111111111,2.4,20.0,3.3333333333333335,4.5
2015-03-09,10.0,11.0,52.0,31.42857142857143,86.8,9.6,70.83333333333334,11.555555555555555,22.8,24.0,10.0,12.0
2015-03-10,12.0,14.0,40.44444444444444,28.571428571428573,84.0,9.6,74.16666666666667,14.222222222222221,31.2,24.0,10.0,6.0
