Date,Price,TV,TC,TPC,TNC,NC,NPC,NNC,SI,SIR,VMP,PCR,SVI - T,SVI - S,SVI,SHOUT
12/4/2018,44.173,41141250,2449,104,-177,3576,38,-35,180025431,1.075976465,0.292041,1.020619282,36.52469038,28.38031534,64.90500572,4745398000
12/6/2018,43.68,42704910,1731,37,-104,2723,8,-14,180207896.5,1.073040536,0.299213,0.79083075,36.52469038,28.38031534,64.90500572,4745398000
12/7/2018,42.123,41678680,2252,54,-163,2890,15,-34,180390362,1.070104606,0.3407005,0.689235859,33.48096618,26.96129957,60.44226575,4745398000
12/10/2018,42.4,61759000,903,20,-70,1776,2,-9,180572827.5,1.067168677,0.329824,0.707469054,38.04655248,31.21834687,69.26489935,4745398000
12/11/2018,42.158,45968040,4371,143,-374,6511,21,-173,180755293,1.064232747,0.3236375,0.644124963,33.48096618,26.96129957,60.44226575,4745398000
12/12/2018,42.275,35474680,2194,58,-119,3068,16,-45,180937758.5,1.061296818,0.3066695,1.227575716,31.95910408,25.5422838,57.50138789,4745398000
12/13/2018,42.737,31754210,1969,71,-113,3004,16,-31,181120224,1.058360888,0.299037,0.664880616,30.43724199,25.5422838,55.97952579,4745398000
12/14/2018,41.37,40620360,2148,48,-119,3837,11,-35,181120224,1.058360888,0.326844,0.743176231,30.43724199,25.5422838,55.97952579,4745398000
12/17/2018,40.985,43250420,618,10,-39,1667,2,-38,181120063.1,1.038669664,0.3567255,0.707623155,27.39351779,22.70425227,50.09777006,4745398000
12/18/2018,41.518,33753490,1879,35,-130,2535,2,-27,181119902.2,1.01897844,0.347497,0.708851337,28.91537989,25.5422838,54.45766369,4745398000
12/19/2018,40.222,47597670,1386,36,-87,2233,9,-12,181119741.3,0.999287215,0.3553185,0.716946557,28.91537989,24.12326804,53.03864792,4745398000
12/20/2018,39.208,64398230,2054,47,-119,2214,6,-23,181119580.4,0.979595991,0.390952,0.778498592,35.00282828,28.38031534,63.38314362,4745398000
12/21/2018,37.682,95497900,2356,44,-213,3821,3,-74,181119419.6,0.959904767,0.4245835,0.854888848,41.09027668,32.63736264,73.72763932,4745398000
12/24/2018,36.708,37169230,705,20,-47,1277,2,-3,181119258.7,0.940213543,0.463108,1.043452373,30.43724199,31.21834687,61.65558886,4745398000
12/26/2018,39.292,58133850,712,23,-39,1425,1,-3,181119097.8,0.920522318,0.399766,0.819698304,36.52469038,36.89440994,73.41910032,4745398000
12/27/2018,39.037,51608850,1734,61,-67,2028,12,-14,181118936.9,0.900831094,0.4154505,0.67494751,39.56841458,32.63736264,72.20577722,4745398000
12/28/2018,39.057,41740600,1697,51,-72,2314,12,-9,181118776,0.88113987,0.4050515,0.628114799,28.91537989,26.96129957,55.87667946,4745398000
12/31/2018,39.435,34499390,568,30,-21,1002,3,-2,181118776,0.88113987,0.395145,0.596261574,27.39351779,21.2852365,48.67875429,4745398000
1/2/2019,39.48,35637070,723,24,-35,1375,3,-5,181696560.4,0.897760884,0.3855775,0.941038731,60.87448397,39.73244147,100.6069254,4745398000
1/3/2019,35.548,91106840,11893,281,-2375,8369,82,-881,182274344.9,0.914381898,0.4186815,0.935774215,152.1862099,139.0635452,291.2497551,4745398000
1/4/2019,37.065,57423650,9216,206,-1763,10301,37,-1226,182852129.3,0.931002911,0.358019,0.862524032,85.22427756,110.6832298,195.9075074,4745398000
1/7/2019,36.982,54571440,1508,35,-118,3522,4,-58,183429913.8,0.947623925,0.3605305,0.562778187,38.04655248,38.3134257,76.35997819,4745398000
1/8/2019,37.688,40622910,2522,76,-212,4354,13,-101,184007698.2,0.964244939,0.34612,0.756951429,39.56841458,35.47539417,75.04380875,4745398000
1/9/2019,38.327,45034370,3201,97,-315,5115,76,-142,184585482.7,0.980865953,0.338292,0.74899166,41.09027668,38.3134257,79.40370238,4729803000
1/10/2019,38.45,35661200,2224,82,-166,3482,40,-74,185163267.1,0.997486966,0.3331215,0.988019607,35.00282828,31.21834687,66.22117515,4729803000
1/11/2019,38.072,26924630,1770,27,-185,3511,18,-54,185741051.6,1.01410798,0.324834,0.590872701,31.95910408,28.38031534,60.33941942,4729803000
1/14/2019,37.5,32018540,690,21,-65,2115,5,-22,186318836,1.030728994,0.32209,0.606324963,25.87165569,24.12326804,49.99492372,4729803000
1/15/2019,38.268,28449940,1507,57,-165,3108,5,-95,186318836,1.030728994,0.304513,0.57734577,27.39351779,28.38031534,55.77383312,4729803000
1/16/2019,38.735,30483120,1670,71,-94,2961,8,-62,183831265.2,1.045504652,0.3019015,1.0230612,30.43724199,28.38031534,58.81755732,4729803000
1/17/2019,38.965,29616190,1509,37,-143,2801,21,-70,181343694.4,1.060280309,0.29839,0.452729808,25.87165569,24.12326804,49.99492372,4729803000
1/18/2019,39.205,33259460,1552,46,-104,2638,10,-31,178856123.6,1.075055967,0.29748,0.61434366,28.91537989,28.38031534,57.29569522,4729803000
1/22/2019,38.325,30273990,673,15,-48,2117,1,-15,176368552.8,1.089831624,0.334255,0.745744235,25.87165569,19.86622074,45.73787642,4729803000
1/23/2019,38.48,23046560,1375,51,-76,2856,3,-21,173880982,1.104607281,0.3320745,0.769801736,24.34979359,21.2852365,45.63503009,4729803000
1/24/2019,38.175,25418110,1210,39,-81,2467,4,-25,171393411.2,1.119382939,0.3252655,0.723265983,24.34979359,24.12326804,48.47306162,4729803000
1/25/2019,39.44,33508960,1378,30,-92,2671,12,-24,168905840.4,1.134158596,0.302295,0.736002048,25.87165569,24.12326804,49.99492372,4729803000
1/28/2019,39.075,26147280,687,21,-46,1949,6,-9,166418269.6,1.148934254,0.327066,0.80345715,27.39351779,19.86622074,47.25973852,4729803000
1/29/2019,38.67,39914850,2408,74,-167,4516,15,-78,163930698.8,1.163709911,0.340664,0.88672005,76.09310496,43.98948877,120.0825937,4729803000
1/30/2019,41.312,60800480,9629,762,-838,8242,230,-429,161443128,1.178485569,0.2411125,0.790132362,85.22427756,52.50358337,137.7278609,4729803000
1/31/2019,41.61,40613260,3984,225,-343,6145,128,-171,161443128,1.178485569,0.2378905,0.63310383,45.65586298,35.47539417,81.13125715,4715280000
2/1/2019,41.63,32644590,2249,79,-136,3502,10,-50,161260101.2,1.208767007,0.229357,0.647519202,33.48096618,29.7993311,63.28029729,4715280000
2/4/2019,42.812,31384720,630,38,-36,1220,7,-13,161077074.4,1.239048444,0.227136,0.637808593,31.95910408,24.12326804,56.08237212,4715280000
2/5/2019,43.545,36054570,1694,87,-78,2407,22,-29,160894047.6,1.269329882,0.221358,0.575704296,36.52469038,29.7993311,66.32402149,4715280000
2/6/2019,43.56,28204640,1831,82,-126,2761,19,-45,160711020.8,1.29961132,0.2202605,0.692081363,30.43724199,25.5422838,55.97952579,4715280000
2/7/2019,42.735,31644240,1316,49,-62,2154,7,-36,160527994,1.329892758,0.228105,0.403455635,27.39351779,22.70425227,50.09777006,4715280000
2/8/2019,42.603,23793830,1560,60,-59,2376,0,-18,160344967.2,1.360174195,0.229349,0.916395965,22.82793149,21.2852365,44.11316799,4715280000
2/11/2019,42.357,20940020,632,21,-65,1706,2,-22,160161940.4,1.390455633,0.2306855,1.238926482,22.82793149,21.2852365,44.11316799,4715280000
2/12/2019,42.722,22224400,1340,42,-134,2960,6,-86,159978913.6,1.420737071,0.22069,0.573626322,25.87165569,21.2852365,47.15689219,4715280000
2/13/2019,42.545,22389660,1499,55,-69,2972,19,-16,159795886.8,1.451018508,0.22208,1.008590738,22.82793149,22.70425227,45.53218376,4715280000
2/14/2019,42.7,21785180,2011,43,-148,3508,15,-122,159612860,1.481299946,0.220312,0.598801182,22.82793149,18.44720497,41.27513646,4715280000
2/15/2019,42.605,24603320,1572,48,-142,3029,13,-54,159612860,1.481299946,0.2095545,0.697421511,24.34979359,22.70425227,47.05404586,4715280000
2/19/2019,42.732,18958570,874,13,-52,2351,0,-6,192143887.4,1.896608169,0.204985,0.586458533,19.78420729,18.44720497,38.23141226,4715280000
2/20/2019,43.007,25323890,1070,32,-47,2348,8,-23,224674914.9,2.311916393,0.202308,0.662358568,19.78420729,19.86622074,39.65042803,4715280000
2/21/2019,42.765,17154540,1453,46,-62,3222,6,-35,257205942.3,2.727224616,0.2065865,0.556353969,19.78420729,18.44720497,38.23141226,4715280000
2/22/2019,43.243,18890250,1334,52,-44,2587,7,-44,289736969.7,3.14253284,0.196272,0.546141851,19.78420729,18.44720497,38.23141226,4715280000
2/25/2019,43.557,21846400,701,33,-37,1808,2,0,322267997.1,3.557841063,0.1979255,0.534712666,22.82793149,17.0281892,39.85612069,4715280000
2/26/2019,43.583,16991610,1082,48,-75,1939,13,-33,354799024.6,3.973149287,0.1948555,0.456478221,19.78420729,19.86622074,39.65042803,4715280000
2/27/2019,43.717,27817640,901,34,-54,2016,7,-10,387330052,4.38845751,0.1946045,0.782214651,18.26234519,19.86622074,38.12856593,4715280000
2/28/2019,43.287,27953810,911,21,-37,1886,3,-11,387330052,4.38845751,0.1998055,0.66734028,19.78420729,17.0281892,36.81239649,4715280000
3/1/2019,43.743,25737560,887,25,-42,1641,5,-11,377697709.2,4.215638893,0.1866835,0.521797543,21.30606939,18.44720497,39.75327436,4715280000
3/4/2019,43.963,27413060,568,14,-27,1406,1,-11,368065366.4,4.042820275,0.19919,0.50072129,22.82793149,15.60917344,38.43710492,4715280000
3/5/2019,43.882,19238480,1082,57,-47,1908,8,-24,358433023.6,3.870001658,0.1923935,0.521005762,19.78420729,19.86622074,39.65042803,4715280000
3/6/2019,43.63,20755140,940,40,-58,2322,7,-9,348800680.8,3.697183041,0.2025835,0.850781654,19.78420729,15.60917344,35.39338073,4715280000
3/7/2019,43.125,24755470,1404,38,-110,2755,0,-50,339168338,3.524364424,0.2154845,0.681868323,18.26234519,18.44720497,36.70955016,4715280000
3/8/2019,43.228,23985960,1313,27,-46,2360,4,-7,329535995.2,3.351545806,0.2130775,0.995830438,15.21862099,15.60917344,30.82779443,4715280000
3/11/2019,44.725,31123000,674,45,-34,1386,3,-15,319903652.4,3.178727189,0.2019355,0.443024745,24.34979359,22.70425227,47.05404586,4715280000
3/12/2019,45.228,32416800,1998,109,-57,3318,37,-16,310271309.6,3.005908572,0.2019455,0.434453943,25.87165569,24.12326804,49.99492372,4715280000
3/13/2019,45.428,30929740,1755,87,-72,2648,27,-32,300638966.8,2.833089954,0.1955955,0.45463876,24.34979359,22.70425227,47.05404586,4715280000
3/14/2019,45.932,23527660,1632,71,-61,2983,6,-100,291006624,2.660271337,0.196242,0.494793553,25.87165569,22.70425227,48.57590796,4715280000
3/15/2019,46.53,39017490,1760,95,-99,3109,29,-77,291006624,2.660271337,0.198438,0.520186611,25.87165569,22.70425227,48.57590796,4715280000
3/18/2019,47.005,26148590,751,23,-34,1687,0,-17,288799670.2,2.579773277,0.2069695,0.536582332,25.87165569,21.2852365,47.15689219,4715280000
3/19/2019,46.632,31440300,1913,56,-60,3901,30,-18,286592716.4,2.499275217,0.213394,0.50612175,25.87165569,22.70425227,48.57590796,4715280000
3/20/2019,47.04,31003380,1713,56,-54,2797,13,-16,284385762.7,2.418777158,0.2145005,0.694744425,21.30606939,22.70425227,44.01032166,4715280000
3/21/2019,48.772,50943120,1922,89,-45,3028,13,-5,282178808.9,2.338279098,0.243683,0.518278531,38.04655248,29.7993311,67.84588359,4715280000
3/22/2019,47.763,42287640,2962,242,-77,2857,55,-19,279971855.1,2.257781038,0.2574155,0.51129385,33.48096618,28.38031534,61.86128152,4715280000
3/25/2019,47.185,43751810,1491,64,-54,2596,16,-7,277764901.3,2.177282978,0.2540135,0.743700483,50.22144928,42.57047301,92.79192228,4715280000
3/26/2019,46.697,49696100,10942,235,-312,9852,61,-75,275557947.6,2.096784919,0.25449,0.833513851,41.09027668,36.89440994,77.98468662,4715280000
3/27/2019,47.118,29771210,4426,141,-235,5242,33,-82,273350993.8,2.016286859,0.2539155,0.822322813,28.91537989,26.96129957,55.87667946,4715280000
3/28/2019,47.18,20710390,2279,77,-112,2723,6,-27,271144040,1.935788799,0.250457,0.705752412,22.82793149,22.70425227,45.53218376,4715280000
3/29/2019,47.487,23524830,1673,72,-90,2596,4,-6,271144040,1.935788799,0.246643,0.766722065,25.87165569,22.70425227,48.57590796,4715280000
4/1/2019,47.81,27308200,689,43,-27,2144,6,-5,268431176.4,1.999009602,0.261794,0.591113402,24.34979359,19.86622074,44.21601432,4715280000
4/2/2019,48.505,22727370,1631,97,-160,2989,13,-28,265718312.8,2.062230406,0.2628335,0.614064766,27.39351779,19.86622074,47.25973852,4715280000
4/3/2019,48.838,23243160,1528,70,-68,2447,9,-15,263005449.2,2.125451209,0.2631655,0.554833142,27.39351779,21.2852365,48.67875429,4715280000
4/4/2019,48.923,19090050,1405,71,-93,2511,8,-13,260292585.6,2.188672012,0.2681975,0.643647667,27.39351779,21.2852365,48.67875429,4715280000
4/5/2019,49.25,18473070,1266,52,-99,2342,12,-27,257579722,2.251892816,0.270214,0.545389384,24.34979359,19.86622074,44.21601432,4715280000
4/8/2019,50.025,25829880,483,26,-24,1907,2,-12,254866858.4,2.315113619,0.2832595,0.598140165,27.39351779,19.86622074,47.25973852,4715280000
4/9/2019,49.875,35738280,2001,101,-90,3027,9,-12,252153994.8,2.378334422,0.2975445,0.595308571,31.95910408,24.12326804,56.08237212,4715280000
4/10/2019,50.155,21654750,2173,107,-151,2733,39,-21,249441131.2,2.441555225,0.2958555,0.689629114,27.39351779,22.70425227,50.09777006,4715280000
4/11/2019,49.737,20543190,1618,71,-107,2752,66,-25,246728267.6,2.504776029,0.2936025,0.559115875,25.87165569,22.70425227,48.57590796,4715280000
4/12/2019,49.717,27738580,1394,65,-80,2437,12,-61,244015404,2.567996832,0.2837245,0.646327571,25.87165569,21.2852365,47.15689219,4715280000
4/15/2019,49.807,17524150,564,24,-32,1847,1,-23,244015404,2.567996832,0.2734405,0.660585232,19.78420729,18.44720497,38.23141226,4715280000
4/16/2019,49.812,25668330,1162,36,-66,2723,6,-30,240311237.3,2.520928447,0.273809,0.542002849,27.39351779,22.70425227,50.09777006,4715280000
4/17/2019,50.783,28865310,2777,227,-183,5849,27,-110,236607070.7,2.473860062,0.2732215,0.570979788,27.39351779,22.70425227,50.09777006,4715280000
4/18/2019,50.965,24185530,2202,152,-138,4306,28,-74,232902904,2.426791677,0.2628525,0.669553932,25.87165569,22.70425227,48.57590796,4715280000
4/22/2019,51.132,17841920,413,28,-31,1081,0,-3,229198737.3,2.379723292,0.2691165,0.523520872,21.30606939,18.44720497,39.75327436,4715280000
4/23/2019,51.87,23286380,1091,57,-81,1963,6,-23,225494570.7,2.332654908,0.2661645,0.629741899,27.39351779,22.70425227,50.09777006,4715280000
4/24/2019,51.79,17427570,1318,75,-111,2363,11,-42,221790404,2.285586523,0.273358,0.527365884,25.87165569,19.86622074,45.73787642,4715280000
4/25/2019,51.32,18463850,1244,56,-62,2172,17,-28,218086237.3,2.238518138,0.2728975,0.590198743,28.91537989,22.70425227,51.61963216,4715280000
4/26/2019,51.075,18612770,1124,77,-91,2456,19,-19,214382070.7,2.191449753,0.265693,0.670476341,24.34979359,21.2852365,45.63503009,4715280000
4/29/2019,51.153,22010360,682,29,-36,1607,10,-13,210677904,2.144381368,0.2728535,0.897891557,25.87165569,19.86622074,45.73787642,4715280000
4/30/2019,50.167,45751160,1558,106,-75,2377,21,-36,210677904,2.144381368,0.289282,0.940451597,66.96193237,36.89440994,103.8563423,4715280000
5/1/2019,52.63,63426200,7345,900,-573,4455,284,-187,209430252.8,2.062273786,0.1981765,0.86586101,76.09310496,52.50358337,128.5966883,4601075000
5/2/2019,52.287,31964930,3687,374,-252,3519,188,-130,208182601.6,1.980166205,0.205584,0.544084769,37.28562143,26.61140527,63.8970267,4601075000
5/3/2019,52.938,20843820,1423,116,-68,2044,35,-29,206934950.4,1.898058623,0.185052,0.557232478,28.15444884,24.45372376,52.6081726,4601075000
5/6/2019,52.12,32343810,1028,31,-57,1771,9,-33,205687299.2,1.815951042,0.2112655,0.775226549,31.95910408,22.29604225,54.25514634,4601075000
5/7/2019,50.715,38584150,1521,42,-71,2585,14,-60,204439648,1.73384346,0.2588275,0.705618996,28.15444884,24.45372376,52.6081726,4601075000
5/8/2019,50.725,26144290,1746,40,-79,2300,10,-26,203191996.8,1.651735878,0.260258,0.685692199,26.63258674,25.17295093,51.80553767,4601075000
5/9/2019,50.18,34872610,1227,26,-42,1965,5,-7,201944345.6,1.569628297,0.2735015,0.454355962,25.11072464,22.29604225,47.40676689,4601075000
5/10/2019,49.295,38765980,1626,53,-51,1820,5,-14,200696694.4,1.487520715,0.2517565,0.862464882,27.39351779,23.73449659,51.12801438,4601075000
5/13/2019,46.43,57283730,770,16,-59,1421,3,-10,199449043.2,1.405413134,0.3178995,0.788645996,40.32934563,35.96135847,76.2907041,4601075000
5/14/2019,47.165,35614900,3345,63,-699,4553,7,-411,198201392,1.323305552,0.2749315,1.238628102,33.48096618,30.92676829,64.40773447,4601075000
5/15/2019,47.73,26499210,1460,52,-136,2747,7,-121,198201392,1.323305552,0.2469665,1.325107662,26.63258674,24.45372376,51.0863105,4601075000
5/16/2019,47.52,33002940,1171,30,-76,1865,3,-39,198884094.4,1.363104154,0.259305,0.838378227,25.11072464,24.45372376,49.5644484,4601075000
5/17/2019,47.25,32760410,1388,29,-88,1808,10,-24,199566796.8,1.402902755,0.279739,1.068222527,19.78420729,19.41913358,39.20334087,4601075000
5/20/2019,45.772,38554660,672,11,-59,1552,1,-6,200249499.2,1.442701357,0.305853,1.052065676,25.11072464,23.01526942,48.12599406,4601075000
5/21/2019,46.65,28293840,1422,46,-104,2638,1,-49,200932201.6,1.482499958,0.2792575,0.965266978,24.34979359,23.73449659,48.08429018,4601075000
5/22/2019,45.695,29699950,1615,76,-122,3110,5,-34,201614904,1.52229856,0.307174,1.431134025,23.58886254,21.57681508,45.16567762,4601075000
5/23/2019,44.915,36491040,1839,39,-167,2913,5,-76,202297606.4,1.562097162,0.320108,1.035675147,25.11072464,23.01526942,48.12599406,4601075000
5/24/2019,44.743,23677630,1392,42,-88,2082,2,-23,202980308.8,1.601895763,0.292569,0.919028292,22.06700044,20.85758792,42.92458835,4601075000
5/28/2019,44.557,27775080,637,20,-55,1783,4,-16,203663011.2,1.641694365,0.2972115,0.924505901,20.54513834,16.5422249,37.08736324,4601075000
5/29/2019,44.345,28445640,1619,56,-110,3002,10,-52,204345713.6,1.681492966,0.288148,0.993060488,22.06700044,19.41913358,41.48613402,4601075000
5/30/2019,44.575,21176880,1359,26,-77,2237,5,-48,205028416,1.721291568,0.296747,1.068364257,18.26234519,18.69990641,36.9622516,4601075000
5/31/2019,43.768,27002190,1370,32,-101,2198,10,-33,205028416,1.721291568,0.3015695,1.294440566,22.06700044,17.98067924,40.04767968,4601075000
6/3/2019,43.325,40367040,840,13,-35,2082,1,-6,203137930.2,1.726157991,0.3071785,0.897773481,26.63258674,21.57681508,48.20940182,4601075000
6/4/2019,44.91,30882950,5069,55,-155,8284,9,-145,201247444.4,1.731024414,0.279889,0.875460678,26.63258674,25.17295093,51.80553767,4601075000
6/5/2019,45.635,29727380,2452,48,-128,4094,5,-101,199356958.7,1.735890836,0.284688,0.891687774,25.11072464,23.73449659,48.84522123,4601075000
6/6/2019,46.305,20708010,1531,42,-87,2785,6,-34,197466472.9,1.740757259,0.2694755,0.885521678,22.82793149,19.41913358,42.24706507,4601075000
6/7/2019,47.537,30648790,1044,29,-87,1802,6,-15,195575987.1,1.745623682,0.2663025,0.670805324,22.82793149,20.13836075,42.96629223,4601075000
6/10/2019,48.145,26198570,476,10,-27,1258,1,-7,193685501.3,1.750490105,0.273517,0.669426245,21.30606939,17.98067924,39.28674863,4601075000
6/11/2019,48.702,26902190,1121,67,-37,2204,6,-15,191795015.6,1.755356527,0.2740235,1.022209158,22.82793149,17.98067924,40.80861073,4601075000
6/12/2019,48.548,18214700,1243,82,-43,2680,14,-31,189904529.8,1.76022295,0.2727245,0.991176283,19.78420729,17.26145207,37.04565936,4601075000
6/13/2019,48.537,21571730,896,30,-37,2096,5,-20,188014044,1.765089373,0.268354,0.771220573,19.78420729,17.26145207,37.04565936,4601075000
6/14/2019,48.185,18718190,1138,43,-52,2022,7,-17,188014044,1.765089373,0.2671445,0.779259188,17.50141414,16.5422249,34.04363904,4601075000
6/17/2019,48.472,14647800,454,13,-24,1605,14,-7,186434051.6,1.762186613,0.2622145,0.956521739,18.26234519,15.82299773,34.08534292,4601075000
6/18/2019,49.612,26490460,919,25,-48,2273,10,-22,184854059.1,1.759283853,0.25126,0.578528335,22.82793149,20.13836075,42.96629223,4601075000
6/19/2019,49.467,21066440,1082,49,-32,2357,11,-15,183274066.7,1.756381094,0.2475335,0.632072752,22.06700044,17.98067924,40.04767968,4601075000
6/20/2019,49.865,21488200,1009,32,-33,2499,8,-16,181694074.2,1.753478334,0.2469295,0.682413256,22.82793149,20.13836075,42.96629223,4601075000
