Date,Price,TV,TC,TPC,TNC,NC,NPC,NNC,SI,SIR,VMP,PCR,SVI-T,SVI-S,SVI,SHOUT
2017-11-17,176.4,57506474,19669,521,-594,2818,18,-88,20656079.5,1.235055951,0.1748325,0.612192481,605.1724009,77.34857143,682.5209723,2384798000
2017-11-24,178.1,43840620,14630,1145,-567,1786,31,-52,19593264,1.173512855,0.1540325,0.527883148,556.5517123,65.82857143,622.3802837,2384798000
2017-12-01,172.34,113631230,18673,517,-543,3036,23,-84,20436393.67,1.164654256,0.2258125,0.521892329,548.2758504,84.75428571,633.0301361,2384798000
2017-12-08,169.01,104592330,21683,694,-623,3296,28,-87,21279523.33,1.155795657,0.1904855,0.489515358,587.5861944,85.57714286,673.1633372,2384798000
2017-12-15,176.6,86563480,18921,363,-499,2904,11,-115,22122653,1.146937058,0.191022,0.552567048,546.2068849,78.17142857,624.3783135,2384798000
2017-12-22,176.23,63533621,15210,215,-723,3520,24,-94,22713911.5,1.571940648,0.2093135,0.592363836,533.7930921,77.34857143,611.1416635,2384798000
2017-12-29,174.67,40770812,2523,71,-116,1483,9,-52,23305170,1.996944239,0.241246,0.577658385,473.7930934,63.36,537.1530934,2384798000
2018-01-05,177.55,62211760,3439,142,-101,2307,22,-94,24182192.5,1.590227379,0.2510135,0.512779014,518.8792993,90.51428571,609.393585,2384798000
2018-01-12,177.4,127255761,6201,179,-272,3382,24,-48,25059215,1.183510518,0.3241905,0.563992848,574.7413671,133.3028571,708.0442242,2384798000
2018-01-19,175.8,112919840,6355,338,-357,2756,32,-125,23853515,1.036740555,0.300933,0.505673715,579.8275738,133.3028571,713.130431,2384798000
2018-01-26,180.41,104717720,8897,352,-440,4368,21,-191,22647815,0.889970592,0.318503,0.437525058,584.9137806,123.4285714,708.3423521,2384798000
2018-02-02,181.84,157458240,15027,1143,-1142,6282,229,-331,24005442.5,0.830575345,0.2512265,0.567731261,600.172401,153.0514286,753.2238296,2395922000
2018-02-09,167.18,175537620,7732,325,-458,3327,50,-137,25363070,0.771180097,0.3420165,0.565752156,920.6034287,172.8,1093.403429,2395922000
2018-02-16,171.84,123802260,7842,276,-553,4073,23,-135,25737361.5,1.058892801,0.2576745,0.598301509,1108.79308,113.5542857,1222.347366,2395922000
2018-02-23,175.11,80782650,5510,173,-259,2605,19,-89,26111653,1.346605505,0.225612,0.514829883,778.1896386,98.74285714,876.9324957,2395922000
2018-03-02,172.99,94962130,18828,386,-1057,3254,16,-183,26498863.5,1.430824672,0.26408,0.758670075,651.0344689,113.5542857,764.5887546,2395922000
2018-03-09,175.89,85082600,19713,445,-1963,3076,14,-188,26886074,1.515043838,0.2183655,0.488436849,620.5172282,98.74285714,719.2600853,2395922000
2018-03-16,181.11,89220540,18149,384,-769,3150,15,-91,28394521,0.943943926,0.212757,0.809110933,620.5172282,88.86857143,709.3857996,2395922000
2018-03-23,159.02,450025870,107936,2206,-18783,21495,46,-4768,29902968,0.372844014,0.387901,0.731700013,610.3448146,666.5142857,1276.8591,2395922000
2018-03-30,149.02,322510260,62983,1462,-8677,12212,31,-2522,30629067.33,0.50293099,0.387765,0.782108992,625.6034349,543.0857143,1168.689149,2395922000
2018-04-06,150.51,211311830,56191,1829,-6846,13173,42,-2225,31355166.67,0.633017966,0.4195865,0.661797293,600.172401,271.5428571,871.7152581,2395922000
2018-04-13,156.04,206379640,111435,1856,-7231,24516,176,-4075,32081266,0.763104942,0.3521405,0.748946771,630.6896417,340.6628571,971.3524989,2395922000
2018-04-20,163.39,101025100,32848,650,-2890,7213,18,-852,30056443.5,0.843395472,0.3396305,0.699455918,645.9482621,167.8628571,813.8111192,2402252000
2018-04-27,156.19,203492700,28972,2068,-2208,8715,270,-1019,28031621,0.923686002,0.2396265,0.743563088,620.5172282,197.4857143,818.0029424,2398606000
2018-05-04,170.23,118052000,25873,515,-1865,9173,61,-1193,28596474.5,1.162147437,0.2251425,0.715385899,630.6896417,148.1142857,778.8039274,2398606000
2018-05-11,177.11,99181100,14788,383,-683,4783,20,-243,29161328,1.400608872,0.203351,0.6174555,671.379296,133.3028571,804.6821532,2398606000
2018-05-18,182.22,75494090,14657,274,-1039,6504,17,-705,28441729.5,1.586780606,0.214628,0.72073288,681.5517096,123.4285714,804.980281,2398606000
2018-05-25,182.18,64299590,15468,253,-718,7057,7,-614,27722131,1.77295234,0.201194,0.700379029,640.8620553,103.68,744.5420553,2398606000
2018-06-01,183.71,77991780,10295,266,-630,2986,9,-268,28004077.67,1.732779266,0.1921145,0.611148032,610.3448146,98.74285714,709.0876717,2398606000
2018-06-08,186.43,90395890,19709,370,-1275,6510,8,-654,28286024.33,1.692606193,0.205538,0.67072925,620.5172282,123.4285714,743.9457996,2398606000
2018-06-15,188.8,80154160,11624,286,-700,3247,20,-188,28567971,1.652433119,0.2113005,0.545829608,635.7758485,118.4914286,754.2672771,2398606000
