date,amazon stock,apple stock,facebook stock,google stock,microsoft stock,netflix stock,AMZN,AAPL,META,FB,GOOGL,MSFT,NFLX
10/12/2016 0:00,51.51219512,42.84210526,36,73.13513514,39.70588235,13.44444444,21.2962963,35.2,81.05194805,77.27586207,88.79069767,20.80952381,0
10/13/2016 0:00,52.68292683,40.24561404,35.07692308,73.13513514,33.82352941,15.88888889,20.37037037,30.8,95.41558442,74.4137931,87.8255814,17.52380952,0
10/14/2016 0:00,37.46341463,29.85964912,28.61538462,62.43243243,41.17647059,11,19.44444444,24.93333333,80.02597403,78.22988506,87.8255814,16.42857143,39.41935484
10/15/2016 0:00,26.92682927,14.28070175,19.38461538,41.02702703,26.47058824,9.777777778,8.333333333,7.333333333,65.66233766,92.54022989,74.31395349,6.571428571,0
10/16/2016 0:00,18.73170732,13.63157895,15.69230769,26.75675676,13.23529412,4.888888889,3.703703704,4.4,65.66233766,87.77011494,78.1744186,4.380952381,25.01612903
10/17/2016 0:00,36.29268293,34.40350877,28.61538462,60.64864865,38.23529412,57.44444444,23.14814815,24.93333333,74.8961039,76.32183908,85.89534884,23,0
10/18/2016 0:00,43.31707317,38.29824561,36.92307692,76.7027027,30.88235294,122.2222222,25.92592593,27.13333333,81.05194805,77.27586207,92.65116279,28.47619048,0
10/19/2016 0:00,39.80487805,33.10526316,38.76923077,74.91891892,60.29411765,56.22222222,20.37037037,27.86666667,84.12987013,79.18390805,91.68604651,24.0952381,0
10/20/2016 0:00,39.80487805,31.80701754,33.23076923,67.78378378,64.70588235,34.22222222,19.44444444,24.2,99.51948052,79.18390805,85.89534884,78.85714286,0
10/21/2016 0:00,40.97560976,27.26315789,36,74.91891892,147.0588235,33,23.14814815,22.73333333,79,80.13793103,89.75581395,109.5238095,0
10/22/2016 0:00,15.2195122,15.57894737,19.38461538,33.89189189,47.05882353,17.11111111,5.555555556,5.133333333,62.58441558,83,79.13953488,23,37.90322581
10/23/2016 0:00,17.56097561,12.98245614,15.69230769,32.10810811,29.41176471,11,6.481481481,4.4,64.63636364,86.81609195,78.1744186,12.04761905,0
10/24/2016 0:00,42.14634146,30.50877193,36.92307692,73.13513514,58.82352941,29.33333333,27.77777778,27.13333333,82.07792208,72.50574713,92.65116279,41.61904762,40.17741935
10/25/2016 0:00,50.34146341,59.07017544,37.84615385,78.48648649,73.52941176,25.66666667,30.55555556,73.33333333,85.15584416,76.32183908,87.8255814,46,0
10/26/2016 0:00,50.34146341,64.9122807,36.92307692,82.05405405,75,18.33333333,29.62962963,73.33333333,87.20779221,76.32183908,86.86046512,51.47619048,0
10/27/2016 0:00,91.31707317,53.87719298,33.23076923,98.10810811,76.47058824,19.55555556,92.59259259,43.26666667,95.41558442,81.09195402,96.51162791,40.52380952,67.46774194
10/28/2016 0:00,117.0731707,43.49122807,32.30769231,96.32432432,63.23529412,24.44444444,91.66666667,35.93333333,77.97402597,80.13793103,90.72093023,27.38095238,0
10/29/2016 0:00,33.95121951,16.22807018,17.53846154,33.89189189,29.41176471,9.777777778,13.88888889,8.066666667,62.58441558,89.67816092,79.13953488,14.23809524,0
10/30/2016 0:00,22.24390244,14.28070175,13.84615385,37.45945946,36.76470588,7.333333333,8.333333333,5.133333333,63.61038961,87.77011494,79.13953488,7.666666667,0
10/31/2016 0:00,53.85365854,29.85964912,35.07692308,67.78378378,58.82352941,18.33333333,31.48148148,24.93333333,83.1038961,77.27586207,85.89534884,17.52380952,0
11/1/2016 0:00,56.19512195,33.75438596,38.76923077,73.13513514,57.35294118,17.11111111,31.48148148,25.66666667,81.05194805,77.27586207,86.86046512,35.04761905,0
11/2/2016 0:00,53.85365854,31.80701754,66.46153846,89.18918919,47.05882353,17.11111111,29.62962963,24.93333333,79,82.04597701,87.8255814,23,0
11/3/2016 0:00,45.65853659,31.15789474,87.69230769,76.7027027,52.94117647,17.11111111,30.55555556,22.73333333,91.31168831,79.18390805,86.86046512,23,0
11/4/2016 0:00,46.82926829,26.61403509,50.76923077,71.35135135,50,14.66666667,25.92592593,22,83.1038961,77.27586207,85.89534884,16.42857143,0
11/5/2016 0:00,26.92682927,14.28070175,23.07692308,33.89189189,17.64705882,9.777777778,9.259259259,5.866666667,63.61038961,86.81609195,78.1744186,8.761904762,0
11/6/2016 0:00,21.07317073,12.33333333,14.76923077,33.89189189,17.64705882,6.111111111,5.555555556,3.666666667,79,76.32183908,79.13953488,6.571428571,0
11/7/2016 0:00,56.19512195,31.15789474,39.69230769,73.13513514,45.58823529,12.22222222,34.25925926,24.93333333,81.05194805,72.50574713,80.10465116,28.47619048,0
11/8/2016 0:00,49.17073171,28.56140351,43.38461538,71.35135135,79.41176471,13.44444444,28.7037037,23.46666667,87.20779221,75.36781609,85.89534884,32.85714286,0
11/9/2016 0:00,99.51219512,62.96491228,92.30769231,178.3783784,98.52941176,20.77777778,62.96296296,49.13333333,72.84415584,65.82758621,87.8255814,61.33333333,0
11/10/2016 0:00,92.48780488,45.43859649,71.07692308,108.8108108,73.52941176,20.77777778,53.7037037,35.2,90.28571429,73.45977011,90.72093023,37.23809524,0
11/11/2016 0:00,78.43902439,36.35087719,53.53846154,89.18918919,58.82352941,14.66666667,43.51851852,26.4,81.05194805,75.36781609,82.03488372,31.76190476,0
11/12/2016 0:00,35.12195122,13.63157895,23.07692308,39.24324324,26.47058824,4.888888889,12.96296296,6.6,61.55844156,82.04597701,71.41860465,14.23809524,0
11/13/2016 0:00,31.6097561,14.92982456,20.30769231,39.24324324,13.23529412,4.888888889,6.481481481,4.4,64.63636364,80.13793103,80.10465116,10.95238095,49.27419355
11/14/2016 0:00,72.58536585,31.80701754,47.07692308,87.40540541,60.29411765,12.22222222,38.88888889,30.06666667,77.97402597,74.4137931,91.68604651,28.47619048,21.22580645
11/15/2016 0:00,80.7804878,32.45614035,44.30769231,94.54054054,55.88235294,18.33333333,42.59259259,27.13333333,82.07792208,73.45977011,86.86046512,32.85714286,0
11/16/2016 0:00,59.70731707,33.75438596,40.61538462,87.40540541,50,14.66666667,33.33333333,26.4,81.05194805,73.45977011,92.65116279,33.95238095,0
11/17/2016 0:00,59.70731707,28.56140351,34.15384615,76.7027027,61.76470588,14.66666667,25.92592593,24.2,100.5454545,73.45977011,83,35.04761905,0
11/18/2016 0:00,57.36585366,32.45614035,36.92307692,78.48648649,41.17647059,9.777777778,31.48148148,21.26666667,84.12987013,73.45977011,83.96511628,32.85714286,75.80645161
11/19/2016 0:00,26.92682927,11.03508772,23.07692308,32.10810811,16.17647059,7.333333333,11.11111111,5.866666667,63.61038961,83.95402299,75.27906977,10.95238095,0
11/20/2016 0:00,30.43902439,12.98245614,20.30769231,41.02702703,23.52941176,3.666666667,7.407407407,4.4,67.71428571,83.95402299,76.24418605,5.476190476,62.91935484
11/21/2016 0:00,53.85365854,27.26315789,35.07692308,78.48648649,30.88235294,14.66666667,36.11111111,22,82.07792208,72.50574713,83,26.28571429,0
11/22/2016 0:00,71.41463415,32.45614035,44.30769231,82.05405405,64.70588235,14.66666667,37.96296296,24.2,82.07792208,71.55172414,80.10465116,27.38095238,0
11/23/2016 0:00,53.85365854,27.26315789,35.07692308,64.21621622,35.29411765,12.22222222,30.55555556,20.53333333,84.12987013,73.45977011,81.06976744,28.47619048,0
11/24/2016 0:00,36.29268293,13.63157895,21.23076923,42.81081081,11.76470588,6.111111111,10.18518519,8.066666667,94.38961039,74.4137931,81.06976744,9.857142857,0
11/25/2016 0:00,52.68292683,20.77192982,26.76923077,57.08108108,30.88235294,6.111111111,22.22222222,15.4,80.02597403,75.36781609,78.1744186,17.52380952,0
11/26/2016 0:00,32.7804878,12.33333333,15.69230769,30.32432432,0,6.111111111,8.333333333,5.133333333,58.48051948,81.09195402,71.41860465,8.761904762,0
11/27/2016 0:00,23.41463415,10.38596491,15.69230769,30.32432432,23.52941176,7.333333333,5.555555556,5.133333333,63.61038961,79.18390805,75.27906977,6.571428571,0
11/28/2016 0:00,66.73170732,29.21052632,32.30769231,80.27027027,45.58823529,14.66666667,29.62962963,17.6,82.07792208,69.64367816,78.1744186,19.71428571,0
11/29/2016 0:00,64.3902439,25.96491228,31.38461538,83.83783784,33.82352941,15.88888889,30.55555556,22,81.05194805,72.50574713,89.75581395,23,0
11/30/2016 0:00,53.85365854,25.31578947,36.92307692,74.91891892,47.05882353,18.33333333,29.62962963,19.8,83.1038961,71.55172414,86.86046512,26.28571429,0
12/1/2016 0:00,46.82926829,27.26315789,42.46153846,76.7027027,38.23529412,15.88888889,27.77777778,17.6,102.5974026,72.50574713,86.86046512,23,22.74193548
12/2/2016 0:00,51.51219512,25.96491228,36.92307692,73.13513514,47.05882353,11,21.2962963,16.86666667,81.05194805,76.32183908,82.03488372,18.61904762,0
12/3/2016 0:00,33.95121951,11.03508772,19.38461538,35.67567568,26.47058824,9.777777778,8.333333333,4.4,74.8961039,87.77011494,76.24418605,5.476190476,0
12/4/2016 0:00,26.92682927,10.38596491,17.53846154,37.45945946,11.76470588,6.111111111,4.62962963,3.666666667,95.41558442,81.09195402,75.27906977,8.761904762,28.80645161
12/5/2016 0:00,53.85365854,24.01754386,36.92307692,67.78378378,42.64705882,14.66666667,34.25925926,17.6,86.18181818,69.64367816,82.03488372,24.0952381,0
12/6/2016 0:00,72.58536585,31.15789474,36,76.7027027,60.29411765,17.11111111,34.25925926,18.33333333,86.18181818,73.45977011,82.03488372,23,0
12/7/2016 0:00,62.04878049,27.9122807,37.84615385,83.83783784,57.35294118,19.55555556,31.48148148,21.26666667,87.20779221,73.45977011,90.72093023,29.57142857,0
12/8/2016 0:00,57.36585366,30.50877193,39.69230769,85.62162162,67.64705882,18.33333333,25.92592593,22,94.38961039,77.27586207,85.89534884,33.95238095,23.5
12/9/2016 0:00,50.34146341,29.85964912,30.46153846,74.91891892,67.64705882,12.22222222,23.14814815,22,82.07792208,79.18390805,79.13953488,31.76190476,42.4516129
12/10/2016 0:00,25.75609756,13.63157895,20.30769231,37.45945946,22.05882353,8.555555556,7.407407407,6.6,65.66233766,80.13793103,74.31395349,12.04761905,0
12/11/2016 0:00,31.6097561,9.736842105,14.76923077,33.89189189,13.23529412,3.666666667,3.703703704,4.4,82.07792208,83,69.48837209,7.666666667,25.01612903
12/12/2016 0:00,48,25.96491228,36,74.91891892,55.88235294,11,21.2962963,20.53333333,88.23376623,74.4137931,83.96511628,23,47
12/13/2016 0:00,59.70731707,29.85964912,37.84615385,83.83783784,57.35294118,12.22222222,27.77777778,24.2,90.28571429,76.32183908,81.06976744,33.95238095,0
12/14/2016 0:00,64.3902439,33.75438596,36,78.48648649,51.47058824,11,26.85185185,22.73333333,82.07792208,68.68965517,85.89534884,30.66666667,0
12/15/2016 0:00,49.17073171,33.75438596,35.07692308,71.35135135,47.05882353,12.22222222,21.2962963,23.46666667,96.44155844,78.22988506,84.93023256,23,0
12/16/2016 0:00,49.17073171,25.96491228,41.53846154,69.56756757,61.76470588,8.555555556,20.37037037,22,76.94805195,77.27586207,83.96511628,25.19047619,0
12/17/2016 0:00,37.46341463,13.63157895,21.23076923,37.45945946,23.52941176,7.333333333,10.18518519,6.6,64.63636364,87.77011494,76.24418605,7.666666667,0
12/18/2016 0:00,30.43902439,11.68421053,17.53846154,32.10810811,11.76470588,3.666666667,2.777777778,3.666666667,59.50649351,83.95402299,65.62790698,0,0
12/19/2016 0:00,44.48780488,31.15789474,33.23076923,66,57.35294118,12.22222222,18.51851852,20.53333333,75.92207792,76.32183908,85.89534884,26.28571429,0
12/20/2016 0:00,57.36585366,31.15789474,34.15384615,62.43243243,45.58823529,11,25,19.8,74.8961039,74.4137931,80.10465116,28.47619048,45.48387097
12/21/2016 0:00,57.36585366,27.26315789,36,62.43243243,57.35294118,13.44444444,23.14814815,19.06666667,81.05194805,80.13793103,80.10465116,29.57142857,0
12/22/2016 0:00,53.85365854,24.01754386,28.61538462,62.43243243,39.70588235,9.777777778,19.44444444,18.33333333,88.23376623,82.04597701,77.20930233,23,0
12/23/2016 0:00,44.48780488,22.71929825,31.38461538,51.72972973,29.41176471,9.777777778,22.22222222,14.66666667,68.74025974,82.04597701,73.34883721,20.80952381,0
12/24/2016 0:00,22.24390244,14.28070175,15.69230769,37.45945946,22.05882353,6.111111111,7.407407407,4.4,55.4025974,88.72413793,70.45348837,12.04761905,0
12/25/2016 0:00,18.73170732,11.68421053,11.07692308,30.32432432,27.94117647,6.111111111,5.555555556,3.666666667,54.37662338,95.40229885,71.41860465,3.285714286,0
12/26/2016 0:00,31.6097561,14.92982456,21.23076923,35.67567568,11.76470588,8.555555556,7.407407407,7.333333333,60.53246753,79.18390805,77.20930233,8.761904762,0
12/27/2016 0:00,45.65853659,22.07017544,27.69230769,51.72972973,36.76470588,13.44444444,21.2962963,17.6,70.79220779,82.04597701,75.27906977,21.9047619,0
12/28/2016 0:00,52.68292683,27.9122807,34.15384615,58.86486486,50,11,25,16.86666667,70.79220779,83,74.31395349,24.0952381,0
12/29/2016 0:00,49.17073171,18.8245614,33.23076923,60.64864865,38.23529412,11,21.2962963,16.13333333,90.28571429,77.27586207,71.41860465,21.9047619,33.35483871
12/30/2016 0:00,44.48780488,23.36842105,29.53846154,48.16216216,33.82352941,9.777777778,21.2962963,17.6,63.61038961,83.95402299,72.38372093,32.85714286,0
1/1/2017 0:00,31.92,19.2,38.73684211,32.4,10.54166667,9.454545455,11.5,10.28571429,69.44,81.84,76.02739726,30,0.032
1/2/2017 0:00,45.6,38.4,40.42105263,41.04,24.91666667,8,26.83333333,27.42857143,81.84,72.16,78.08219178,30,0
1/3/2017 0:00,50.16,74.4,65.68421053,59.4,55.58333333,10.90909091,88.16666667,65.14285714,89.28,68.64,84.24657534,107.1428571,0.065
1/4/2017 0:00,60.8,67.2,72.42105263,69.12,76.66666667,12.36363636,95.83333333,65.14285714,91.76,70.4,83.21917808,81.42857143,0
1/5/2017 0:00,71.44,69.6,74.10526316,68.04,51.75,13.81818182,95.83333333,68.57142857,109.12,66.88,84.24657534,98.57142857,0
1/6/2017 0:00,82.08,81.6,87.57894737,68.04,77.625,13.81818182,141.8333333,78.85714286,91.76,72.16,85.2739726,107.1428571,0
1/7/2017 0:00,39.52,40.8,43.78947368,31.32,12.45833333,9.454545455,42.16666667,24,81.84,75.68,77.05479452,30,0.087
1/8/2017 0:00,39.52,38.4,42.10526316,35.64,14.375,9.454545455,26.83333333,17.14285714,76.88,75.68,79.10958904,21.42857143,0
1/9/2017 0:00,68.4,74.4,62.31578947,72.36,38.33333333,13.09090909,95.83333333,75.42857143,89.28,63.36,84.24657534,77.14285714,0
1/10/2017 0:00,65.36,88.8,77.47368421,66.96,42.16666667,10.18181818,99.66666667,85.71428571,96.72,67.76,92.46575342,90,0
1/11/2017 0:00,56.24,74.4,69.05263158,73.44,59.41666667,15.27272727,95.83333333,75.42857143,96.72,68.64,87.32876712,94.28571429,0
1/12/2017 0:00,80.56,81.6,69.05263158,65.88,46,19.63636364,130.3333333,72,106.64,66.88,86.30136986,120,0
1/13/2017 0:00,83.6,69.6,85.89473684,68.04,62.29166667,16.72727273,115,61.71428571,89.28,69.52,85.2739726,107.1428571,0
1/14/2017 0:00,51.68,38.4,45.47368421,41.04,33.54166667,5.818181818,38.33333333,20.57142857,81.84,75.68,78.08219178,34.28571429,0.079
1/15/2017 0:00,36.48,28.8,32,36.72,14.375,15.27272727,23,13.71428571,74.4,73.04,78.08219178,30,0
1/16/2017 0:00,34.96,40.8,55.57894737,49.68,33.54166667,19.63636364,42.16666667,27.42857143,91.76,64.24,81.16438356,34.28571429,0.048
1/17/2017 0:00,72.96,84,72.42105263,64.8,62.29166667,21.09090909,99.66666667,72,104.16,66,85.2739726,102.8571429,0
1/18/2017 0:00,60.8,84,77.47368421,75.6,43.125,40.72727273,99.66666667,82.28571429,99.2,62.48,91.43835616,85.71428571,0
1/19/2017 0:00,72.96,69.6,80.84210526,62.64,37.375,72.72727273,92,65.14285714,109.12,65.12,84.24657534,124.2857143,0.046
1/20/2017 0:00,56.24,79.2,77.47368421,71.28,53.66666667,35.63636364,103.5,72,94.24,70.4,91.43835616,98.57142857,0.026
1/21/2017 0:00,33.44,36,38.73684211,32.4,23.95833333,17.45454545,34.5,13.71428571,84.32,73.92,80.1369863,42.85714286,0
1/22/2017 0:00,39.52,28.8,37.05263158,35.64,18.20833333,16,23,17.14285714,84.32,74.8,78.08219178,21.42857143,0.058
1/23/2017 0:00,53.2,69.6,72.42105263,64.8,56.54166667,14.54545455,80.5,72,104.16,63.36,88.35616438,107.1428571,0
1/24/2017 0:00,71.44,84,77.47368421,76.68,63.25,20.36363636,111.1666667,75.42857143,106.64,67.76,85.2739726,132.8571429,0
1/25/2017 0:00,79.04,103.2,99.36842105,81,69.95833333,21.81818182,126.5,89.14285714,104.16,65.12,94.52054795,162.8571429,0
1/26/2017 0:00,83.6,91.2,107.7894737,105.84,81.45833333,20.36363636,145.6666667,82.28571429,111.6,66.88,102.739726,334.2857143,0
1/27/2017 0:00,82.08,76.8,85.89473684,84.24,95.83333333,21.81818182,111.1666667,68.57142857,99.2,72.16,91.43835616,428.5714286,0
1/28/2017 0:00,31.92,43.2,43.78947368,41.04,60.375,10.90909091,38.33333333,37.71428571,84.32,79.2,81.16438356,107.1428571,0
1/29/2017 0:00,34.96,36,33.68421053,37.8,32.58333333,8,19.16666667,24,79.36,74.8,78.08219178,64.28571429,0
1/30/2017 0:00,62.32,88.8,74.10526316,72.36,74.75,20.36363636,107.3333333,96,91.76,63.36,88.35616438,141.4285714,0
1/31/2017 0:00,76,177.6,90.94736842,88.56,91.04166667,18.90909091,115,284.5714286,96.72,66,94.52054795,162.8571429,0
2/1/2017 0:00,83.6,240,133.0526316,89.64,55.58333333,13.81818182,138,342.8571429,106.64,62.48,91.43835616,145.7142857,0
2/2/2017 0:00,144.4,148.8,168.4210526,82.08,68.04166667,14.54545455,348.8333333,157.7142857,114.08,68.64,88.35616438,137.1428571,0
2/3/2017 0:00,152,115.2,121.2631579,85.32,88.16666667,19.63636364,383.3333333,109.7142857,94.24,66.88,90.4109589,154.2857143,0
2/4/2017 0:00,62.32,55.2,62.31578947,34.56,48.875,9.454545455,53.66666667,34.28571429,79.36,73.04,75,47.14285714,0
2/5/2017 0:00,36.48,36,40.42105263,38.88,29.70833333,8,30.66666667,20.57142857,79.36,73.92,79.10958904,25.71428571,0
2/6/2017 0:00,76,88.8,77.47368421,68.04,40.25,16.72727273,111.1666667,85.71428571,91.76,65.12,83.21917808,115.7142857,0.051
2/7/2017 0:00,68.4,103.2,80.84210526,77.76,64.20833333,21.09090909,126.5,102.8571429,119.04,65.12,84.24657534,102.8571429,0.027
2/8/2017 0:00,74.48,112.8,87.57894737,83.16,60.375,18.18181818,111.1666667,92.57142857,128.96,64.24,91.43835616,81.42857143,0.061
2/9/2017 0:00,68.4,105.6,94.31578947,81,75.70833333,46.54545455,111.1666667,96,156.24,67.76,81.16438356,124.2857143,0
2/10/2017 0:00,72.96,103.2,80.84210526,66.96,57.5,37.09090909,99.66666667,96,200.88,69.52,93.49315068,115.7142857,0
2/11/2017 0:00,36.48,40.8,37.05263158,41.04,20.125,18.18181818,34.5,27.42857143,208.32,77.44,70.89041096,17.14285714,0.032
2/12/2017 0:00,34.96,28.8,32,33.48,23.95833333,12.36363636,23,17.14285714,248,72.16,75,17.14285714,0.027
2/13/2017 0:00,62.32,112.8,69.05263158,74.52,66.125,22.54545455,103.5,106.2857143,156.24,66.88,91.43835616,98.57142857,0
2/14/2017 0:00,69.92,148.8,89.26315789,81,63.25,23.27272727,95.83333333,126.8571429,133.92,66.88,91.43835616,111.4285714,0
2/15/2017 0:00,74.48,153.6,84.21052632,84.24,88.16666667,28.36363636,115,126.8571429,121.52,66,87.32876712,115.7142857,0
2/16/2017 0:00,83.6,129.6,85.89473684,75.6,64.20833333,16.72727273,115,109.7142857,141.36,66,88.35616438,115.7142857,0
2/17/2017 0:00,72.96,103.2,87.57894737,73.44,63.25,16.72727273,95.83333333,92.57142857,124,66.88,80.1369863,111.4285714,0.1
2/18/2017 0:00,36.48,50.4,50.52631579,39.96,39.29166667,5.090909091,34.5,27.42857143,101.68,77.44,78.08219178,60,0
2/19/2017 0:00,34.96,36,37.05263158,39.96,31.625,8,23,13.71428571,99.2,71.28,72.94520548,30,0
2/20/2017 0:00,50.16,55.2,58.94736842,54,26.83333333,10.18181818,46,37.71428571,114.08,66,81.16438356,42.85714286,0.037
2/21/2017 0:00,71.44,108,69.05263158,79.92,47.91666667,13.81818182,118.8333333,96,111.6,69.52,84.24657534,107.1428571,0
2/22/2017 0:00,83.6,115.2,85.89473684,84.24,63.25,15.27272727,111.1666667,96,119.04,68.64,86.30136986,111.4285714,0
2/23/2017 0:00,60.8,91.2,79.15789474,71.28,56.54166667,15.27272727,99.66666667,96,128.96,67.76,95.54794521,111.4285714,0
2/24/2017 0:00,74.48,96,85.89473684,74.52,52.70833333,21.09090909,84.33333333,85.71428571,114.08,71.28,84.24657534,107.1428571,0
2/25/2017 0:00,30.4,48,37.05263158,43.2,24.91666667,7.272727273,26.83333333,24,101.68,70.4,75,42.85714286,0
2/26/2017 0:00,33.44,36,35.36842105,41.04,24.91666667,9.454545455,19.16666667,13.71428571,101.68,71.28,77.05479452,17.14285714,0
2/27/2017 0:00,60.8,117.6,72.42105263,74.52,59.41666667,17.45454545,88.16666667,82.28571429,106.64,65.12,81.16438356,94.28571429,0
2/28/2017 0:00,112.48,127.2,72.42105263,81,66.125,21.09090909,145.6666667,92.57142857,111.6,64.24,79.10958904,107.1428571,0
3/1/2017 0:00,106.4,139.2,129.6842105,89.64,81.45833333,19.63636364,118.8333333,120,119.04,63.36,86.30136986,137.1428571,0
3/2/2017 0:00,92.72,132,163.3684211,108,87.20833333,20.36363636,84.33333333,109.7142857,133.92,64.24,79.10958904,128.5714286,0
3/3/2017 0:00,79.04,117.6,133.0526316,96.12,84.33333333,25.45454545,88.16666667,96,116.56,67.76,89.38356164,115.7142857,0
3/4/2017 0:00,50.16,48,57.26315789,48.6,29.70833333,9.454545455,23,20.57142857,99.2,73.04,72.94520548,25.71428571,0.059
3/5/2017 0:00,44.08,36,47.15789474,41.04,23,7.272727273,23,10.28571429,96.72,74.8,75,38.57142857,0
